Execution,ID,Interval,Transfer,Bandwidth
5,[4],5.0000-6.0000,1.12 MBytes,9.38 Mbits/sec
5,[2],5.0000-6.0000,1.12 MBytes,9.38 Mbits/sec
5,[1],5.0000-6.0000,1.12 MBytes,9.38 Mbits/sec
5,[3],5.0000-6.0000,1.12 MBytes,9.38 Mbits/sec
5,[4],6.0000-7.0000,699 KBytes,5.73 Mbits/sec
5,[3],6.0000-7.0000,699 KBytes,5.73 Mbits/sec
5,[2],6.0000-7.0000,699 KBytes,5.73 Mbits/sec
5,[1],6.0000-7.0000,699 KBytes,5.73 Mbits/sec
5,[4],7.0000-8.0000,1.31 MBytes,11.0 Mbits/sec
5,[2],7.0000-8.0000,1.31 MBytes,11.0 Mbits/sec
5,[1],7.0000-8.0000,1.31 MBytes,11.0 Mbits/sec
5,[3],7.0000-8.0000,1.31 MBytes,11.0 Mbits/sec
5,[4],8.0000-9.0000,1.43 MBytes,12.0 Mbits/sec
5,[2],8.0000-9.0000,1.30 MBytes,10.9 Mbits/sec
5,[1],8.0000-9.0000,1.30 MBytes,10.9 Mbits/sec
5,[3],8.0000-9.0000,1.30 MBytes,10.9 Mbits/sec
5,[4],9.0000-10.0000,890 KBytes,7.29 Mbits/sec
5,[3],9.0000-10.0000,1018 KBytes,8.34 Mbits/sec
5,[2],9.0000-10.0000,1018 KBytes,8.34 Mbits/sec
5,[1],9.0000-10.0000,1018 KBytes,8.34 Mbits/sec
5,[4],10.0000-11.0000,1.37 MBytes,11.5 Mbits/sec
5,[2],10.0000-11.0000,1.37 MBytes,11.5 Mbits/sec
5,[1],10.0000-11.0000,1.37 MBytes,11.5 Mbits/sec
5,[3],10.0000-11.0000,1.37 MBytes,11.5 Mbits/sec
5,[4],11.0000-12.0000,1.43 MBytes,12.0 Mbits/sec
5,[3],11.0000-12.0000,1.30 MBytes,10.9 Mbits/sec
5,[2],11.0000-12.0000,1.18 MBytes,9.89 Mbits/sec
5,[1],11.0000-12.0000,1.05 MBytes,8.84 Mbits/sec
5,[4],12.0000-13.0000,762 KBytes,6.24 Mbits/sec
5,[3],12.0000-13.0000,954 KBytes,7.82 Mbits/sec
5,[2],12.0000-13.0000,1.06 MBytes,8.87 Mbits/sec
5,[1],12.0000-13.0000,1.18 MBytes,9.92 Mbits/sec
5,[4],13.0000-14.0000,1.80 MBytes,15.1 Mbits/sec
5,[2],13.0000-14.0000,1.74 MBytes,14.6 Mbits/sec
5,[1],13.0000-14.0000,1.74 MBytes,14.6 Mbits/sec
5,[3],13.0000-14.0000,1.74 MBytes,14.6 Mbits/sec
5,[4],14.0000-15.0000,1.86 MBytes,15.6 Mbits/sec
5,[2],14.0000-15.0000,1.36 MBytes,11.5 Mbits/sec
5,[1],14.0000-15.0000,1.36 MBytes,11.5 Mbits/sec
5,[3],14.0000-15.0000,1.61 MBytes,13.5 Mbits/sec
5,[2],15.0000-16.0000,2.12 MBytes,17.8 Mbits/sec
5,[4],15.0000-16.0000,1.68 MBytes,14.1 Mbits/sec
5,[3],15.0000-16.0000,1.80 MBytes,15.1 Mbits/sec
5,[1],15.0000-16.0000,2.18 MBytes,18.3 Mbits/sec
5,[4],16.0000-17.0000,2.68 MBytes,22.5 Mbits/sec
5,[2],16.0000-17.0000,2.30 MBytes,19.3 Mbits/sec
5,[1],16.0000-17.0000,2.30 MBytes,19.3 Mbits/sec
5,[3],16.0000-17.0000,2.67 MBytes,22.4 Mbits/sec
5,[1],17.0000-18.0000,2.68 MBytes,22.5 Mbits/sec
5,[2],17.0000-18.0000,2.74 MBytes,23.0 Mbits/sec
5,[3],17.0000-18.0000,2.43 MBytes,20.4 Mbits/sec
5,[4],17.0000-18.0000,3.42 MBytes,28.7 Mbits/sec
5,[2],18.0000-19.0000,2.50 MBytes,21.0 Mbits/sec
5,[4],18.0000-19.0000,1.97 MBytes,16.6 Mbits/sec
5,[1],18.0000-19.0000,3.42 MBytes,28.6 Mbits/sec
5,[3],18.0000-19.0000,3.65 MBytes,30.6 Mbits/sec
5,[2],19.0000-20.0000,1.91 MBytes,16.0 Mbits/sec
5,[4],19.0000-20.0000,1.89 MBytes,15.9 Mbits/sec
5,[1],19.0000-20.0000,1.61 MBytes,13.5 Mbits/sec
5,[3],19.0000-20.0000,1.37 MBytes,11.5 Mbits/sec
5,[2],20.0000-21.0000,4.17 MBytes,34.9 Mbits/sec
5,[4],20.0000-21.0000,3.57 MBytes,29.9 Mbits/sec
5,[1],20.0000-21.0000,3.47 MBytes,29.1 Mbits/sec
5,[3],20.0000-21.0000,3.50 MBytes,29.4 Mbits/sec
5,[4],21.0000-22.0000,1.76 MBytes,14.8 Mbits/sec
5,[3],21.0000-22.0000,1.72 MBytes,14.4 Mbits/sec
5,[1],21.0000-22.0000,733 KBytes,6.01 Mbits/sec
5,[2],21.0000-22.0000,2.97 MBytes,24.9 Mbits/sec
5,[2],22.0000-23.0000,2.30 MBytes,19.3 Mbits/sec
5,[4],22.0000-23.0000,3.28 MBytes,27.6 Mbits/sec
5,[3],22.0000-23.0000,3.36 MBytes,28.2 Mbits/sec
5,[1],22.0000-23.0000,2.12 MBytes,17.8 Mbits/sec
5,[4],23.0000-24.0000,2.11 MBytes,17.7 Mbits/sec
5,[3],23.0000-24.0000,2.31 MBytes,19.3 Mbits/sec
5,[2],23.0000-24.0000,4.12 MBytes,34.6 Mbits/sec
5,[1],23.0000-24.0000,1.92 MBytes,16.1 Mbits/sec
5,[2],24.0000-25.0000,3.49 MBytes,29.3 Mbits/sec
5,[4],24.0000-25.0000,2.43 MBytes,20.3 Mbits/sec
5,[3],24.0000-25.0000,2.04 MBytes,17.1 Mbits/sec
5,[1],24.0000-25.0000,2.11 MBytes,17.7 Mbits/sec
5,[4],25.0000-26.0000,2.30 MBytes,19.3 Mbits/sec
5,[1],25.0000-26.0000,2.25 MBytes,18.8 Mbits/sec
5,[2],25.0000-26.0000,3.74 MBytes,31.4 Mbits/sec
5,[3],25.0000-26.0000,3.35 MBytes,28.1 Mbits/sec
5,[2],26.0000-27.0000,3.46 MBytes,29.0 Mbits/sec
5,[4],26.0000-27.0000,2.55 MBytes,21.4 Mbits/sec
5,[3],26.0000-27.0000,2.43 MBytes,20.4 Mbits/sec
5,[1],26.0000-27.0000,2.98 MBytes,25.0 Mbits/sec
5,[3],27.0000-28.0000,2.04 MBytes,17.1 Mbits/sec
5,[2],27.0000-28.0000,3.74 MBytes,31.4 Mbits/sec
5,[1],27.0000-28.0000,1.79 MBytes,15.1 Mbits/sec
5,[4],27.0000-28.0000,3.36 MBytes,28.1 Mbits/sec
5,[2],28.0000-29.0000,3.50 MBytes,29.4 Mbits/sec
5,[3],28.0000-29.0000,2.17 MBytes,18.2 Mbits/sec
5,[4],28.0000-29.0000,2.18 MBytes,18.3 Mbits/sec
5,[1],28.0000-29.0000,2.36 MBytes,19.8 Mbits/sec
5,[3],29.0000-30.0000,2.56 MBytes,21.5 Mbits/sec
5,[4],29.0000-30.0000,2.11 MBytes,17.7 Mbits/sec
5,[1],29.0000-30.0000,2.24 MBytes,18.8 Mbits/sec
5,[2],29.0000-30.0000,3.69 MBytes,30.9 Mbits/sec
5,[2],30.0000-31.0000,2.45 MBytes,20.6 Mbits/sec
5,[1],30.0000-31.0000,1.92 MBytes,16.1 Mbits/sec
5,[4],30.0000-31.0000,2.42 MBytes,20.3 Mbits/sec
5,[3],30.0000-31.0000,3.48 MBytes,29.2 Mbits/sec
5,[4],31.0000-32.0000,2.31 MBytes,19.3 Mbits/sec
5,[1],31.0000-32.0000,2.49 MBytes,20.9 Mbits/sec
5,[3],31.0000-32.0000,2.04 MBytes,17.1 Mbits/sec
5,[2],31.0000-32.0000,4.91 MBytes,41.2 Mbits/sec
5,[1],32.0000-33.0000,2.43 MBytes,20.4 Mbits/sec
5,[2],32.0000-33.0000,2.44 MBytes,20.5 Mbits/sec
5,[3],32.0000-33.0000,2.23 MBytes,18.7 Mbits/sec
5,[4],32.0000-33.0000,3.42 MBytes,28.7 Mbits/sec
5,[3],33.0000-34.0000,2.56 MBytes,21.5 Mbits/sec
5,[4],33.0000-34.0000,2.17 MBytes,18.2 Mbits/sec
5,[1],33.0000-34.0000,3.29 MBytes,27.6 Mbits/sec
5,[2],33.0000-34.0000,4.88 MBytes,41.0 Mbits/sec
5,[3],34.0000-35.0000,2.10 MBytes,17.7 Mbits/sec
5,[2],34.0000-35.0000,2.40 MBytes,20.2 Mbits/sec
5,[1],34.0000-35.0000,2.04 MBytes,17.1 Mbits/sec
5,[4],34.0000-35.0000,2.42 MBytes,20.3 Mbits/sec
5,[2],35.0000-36.0000,3.43 MBytes,28.7 Mbits/sec
5,[3],35.0000-36.0000,2.23 MBytes,18.7 Mbits/sec
5,[4],35.0000-36.0000,2.37 MBytes,19.9 Mbits/sec
5,[1],35.0000-36.0000,2.17 MBytes,18.2 Mbits/sec
5,[3],36.0000-37.0000,2.74 MBytes,23.0 Mbits/sec
5,[4],36.0000-37.0000,2.29 MBytes,19.2 Mbits/sec
5,[1],36.0000-37.0000,2.56 MBytes,21.5 Mbits/sec
5,[2],36.0000-37.0000,3.67 MBytes,30.8 Mbits/sec
5,[3],37.0000-38.0000,2.17 MBytes,18.2 Mbits/sec
5,[2],37.0000-38.0000,2.27 MBytes,19.1 Mbits/sec
5,[4],37.0000-38.0000,2.30 MBytes,19.3 Mbits/sec
5,[1],37.0000-38.0000,1.79 MBytes,15.0 Mbits/sec
5,[4],38.0000-39.0000,3.24 MBytes,27.2 Mbits/sec
5,[1],38.0000-39.0000,2.81 MBytes,23.5 Mbits/sec
5,[3],38.0000-39.0000,3.61 MBytes,30.3 Mbits/sec
5,[2],38.0000-39.0000,4.77 MBytes,40.0 Mbits/sec
5,[1],39.0000-40.0000,1.91 MBytes,16.1 Mbits/sec
5,[2],39.0000-40.0000,3.75 MBytes,31.5 Mbits/sec
5,[3],39.0000-40.0000,1.68 MBytes,14.1 Mbits/sec
5,[4],39.0000-40.0000,2.72 MBytes,22.8 Mbits/sec
5,[1],40.0000-41.0000,2.05 MBytes,17.2 Mbits/sec
5,[4],40.0000-41.0000,1.55 MBytes,13.0 Mbits/sec
5,[3],40.0000-41.0000,2.49 MBytes,20.9 Mbits/sec
5,[2],40.0000-41.3817,2.45 MBytes,14.9 Mbits/sec
5,[2],0.0000-41.3817,100 MBytes,20.3 Mbits/sec
5,[1],41.0000-42.0000,2.30 MBytes,19.3 Mbits/sec
5,[4],41.0000-42.0000,2.61 MBytes,21.9 Mbits/sec
5,[3],41.0000-42.0000,2.48 MBytes,20.8 Mbits/sec
5,[4],42.0000-43.0000,2.42 MBytes,20.3 Mbits/sec
5,[3],42.0000-43.0000,2.55 MBytes,21.4 Mbits/sec
5,[1],42.0000-43.0000,3.74 MBytes,31.3 Mbits/sec
5,[3],43.0000-44.0000,2.75 MBytes,23.1 Mbits/sec
5,[4],43.0000-44.0000,3.60 MBytes,30.2 Mbits/sec
5,[1],43.0000-44.0000,2.61 MBytes,21.9 Mbits/sec
5,[4],44.0000-45.0000,2.75 MBytes,23.1 Mbits/sec
5,[1],44.0000-45.0000,2.55 MBytes,21.4 Mbits/sec
5,[3],44.0000-45.0000,3.91 MBytes,32.8 Mbits/sec
5,[3],45.0000-46.0000,2.75 MBytes,23.1 Mbits/sec
5,[1],45.0000-46.0000,2.73 MBytes,22.9 Mbits/sec
5,[4],45.0000-46.0000,3.73 MBytes,31.3 Mbits/sec
5,[4],46.0000-47.0000,2.48 MBytes,20.8 Mbits/sec
5,[3],46.0000-47.0000,2.75 MBytes,23.1 Mbits/sec
5,[1],46.0000-47.0000,4.05 MBytes,33.9 Mbits/sec
5,[1],47.0000-48.0000,2.29 MBytes,19.2 Mbits/sec
5,[4],47.0000-48.2169,1.60 MBytes,11.0 Mbits/sec
5,[4],0.0000-48.2169,100 MBytes,17.4 Mbits/sec
5,[3],47.0000-48.3138,1.98 MBytes,12.7 Mbits/sec
5,[3],0.0000-48.3138,100 MBytes,17.4 Mbits/sec
5,[1],48.0000-49.0000,3.54 MBytes,29.7 Mbits/sec
5,[1],49.0000-50.2435,779 KBytes,5.13 Mbits/sec
5,[1],0.0000-50.2435,100 MBytes,16.7 Mbits/sec
6,[1],0.0000-1.0000,106 KBytes,869 Kbits/sec
6,[3],0.0000-1.0000,106 KBytes,869 Kbits/sec
6,[2],0.0000-1.0000,106 KBytes,869 Kbits/sec
6,[4],0.0000-1.0000,106 KBytes,869 Kbits/sec
6,[1],1.0000-2.0000,368 KBytes,3.02 Mbits/sec
6,[3],1.0000-2.0000,368 KBytes,3.02 Mbits/sec
6,[2],1.0000-2.0000,368 KBytes,3.02 Mbits/sec
6,[4],1.0000-2.0000,368 KBytes,3.02 Mbits/sec
6,[1],2.0000-3.0000,955 KBytes,7.83 Mbits/sec
6,[3],2.0000-3.0000,955 KBytes,7.83 Mbits/sec
6,[2],2.0000-3.0000,955 KBytes,7.83 Mbits/sec
6,[4],2.0000-3.0000,955 KBytes,7.83 Mbits/sec
6,[3],3.0000-4.0000,1.24 MBytes,10.4 Mbits/sec
6,[2],3.0000-4.0000,1.24 MBytes,10.4 Mbits/sec
6,[4],3.0000-4.0000,1.24 MBytes,10.4 Mbits/sec
6,[1],3.0000-4.0000,2.74 MBytes,23.0 Mbits/sec
6,[3],4.0000-5.0000,1.06 MBytes,8.86 Mbits/sec
6,[2],4.0000-5.0000,1.06 MBytes,8.86 Mbits/sec
6,[4],4.0000-5.0000,1.06 MBytes,8.86 Mbits/sec
6,[1],4.0000-5.0000,2.42 MBytes,20.3 Mbits/sec
6,[3],5.0000-6.0000,633 KBytes,5.19 Mbits/sec
6,[2],5.0000-6.0000,633 KBytes,5.19 Mbits/sec
6,[4],5.0000-6.0000,633 KBytes,5.19 Mbits/sec
6,[1],5.0000-6.0000,1.67 MBytes,14.0 Mbits/sec
6,[3],6.0000-7.0000,1.12 MBytes,9.41 Mbits/sec
6,[2],6.0000-7.0000,1.12 MBytes,9.41 Mbits/sec
6,[4],6.0000-7.0000,1.12 MBytes,9.41 Mbits/sec
6,[1],6.0000-7.0000,3.36 MBytes,28.2 Mbits/sec
6,[3],7.0000-8.0000,1.37 MBytes,11.5 Mbits/sec
6,[2],7.0000-8.0000,1.37 MBytes,11.5 Mbits/sec
6,[4],7.0000-8.0000,1.37 MBytes,11.5 Mbits/sec
6,[1],7.0000-8.0000,3.36 MBytes,28.2 Mbits/sec
6,[1],8.0000-9.0000,2.29 MBytes,19.2 Mbits/sec
6,[3],8.0000-9.0000,760 KBytes,6.23 Mbits/sec
6,[2],8.0000-9.0000,825 KBytes,6.76 Mbits/sec
6,[4],8.0000-9.0000,761 KBytes,6.24 Mbits/sec
6,[3],9.0000-10.0000,1.56 MBytes,13.1 Mbits/sec
6,[2],9.0000-10.0000,1.49 MBytes,12.5 Mbits/sec
6,[4],9.0000-10.0000,1.56 MBytes,13.1 Mbits/sec
6,[1],9.0000-10.0000,4.83 MBytes,40.5 Mbits/sec
6,[3],10.0000-11.0000,1.24 MBytes,10.4 Mbits/sec
6,[2],10.0000-11.0000,1.24 MBytes,10.4 Mbits/sec
6,[4],10.0000-11.0000,1.37 MBytes,11.5 Mbits/sec
6,[1],10.0000-11.0000,3.89 MBytes,32.7 Mbits/sec
6,[1],11.0000-12.0000,2.48 MBytes,20.8 Mbits/sec
6,[3],11.0000-12.0000,826 KBytes,6.76 Mbits/sec
6,[2],11.0000-12.0000,826 KBytes,6.77 Mbits/sec
6,[4],11.0000-12.0000,698 KBytes,5.72 Mbits/sec
6,[3],12.0000-13.0000,1.49 MBytes,12.5 Mbits/sec
6,[2],12.0000-13.0000,1.56 MBytes,13.1 Mbits/sec
6,[4],12.0000-13.0000,1.56 MBytes,13.1 Mbits/sec
6,[1],12.0000-13.0000,5.00 MBytes,41.9 Mbits/sec
6,[1],13.0000-14.0000,3.75 MBytes,31.5 Mbits/sec
6,[3],13.0000-14.0000,1.18 MBytes,9.89 Mbits/sec
6,[2],13.0000-14.0000,1.12 MBytes,9.36 Mbits/sec
6,[4],13.0000-14.0000,952 KBytes,7.80 Mbits/sec
6,[3],14.0000-15.0000,1.81 MBytes,15.2 Mbits/sec
6,[2],14.0000-15.0000,1.81 MBytes,15.1 Mbits/sec
6,[4],14.0000-15.0000,1.99 MBytes,16.7 Mbits/sec
6,[1],14.0000-15.0000,3.62 MBytes,30.4 Mbits/sec
6,[3],15.0000-16.0000,2.36 MBytes,19.8 Mbits/sec
6,[2],15.0000-16.0000,1.86 MBytes,15.6 Mbits/sec
6,[4],15.0000-16.0000,1.67 MBytes,14.0 Mbits/sec
6,[1],15.0000-16.0000,5.12 MBytes,43.0 Mbits/sec
6,[1],16.0000-17.0000,2.51 MBytes,21.1 Mbits/sec
6,[2],16.0000-17.0000,2.18 MBytes,18.3 Mbits/sec
6,[3],16.0000-17.0000,3.05 MBytes,25.6 Mbits/sec
6,[4],16.0000-17.0000,2.98 MBytes,25.0 Mbits/sec
6,[1],17.0000-18.0000,3.89 MBytes,32.7 Mbits/sec
6,[2],17.0000-18.0000,2.36 MBytes,19.8 Mbits/sec
6,[3],17.0000-18.0000,1.80 MBytes,15.1 Mbits/sec
6,[4],17.0000-18.0000,2.50 MBytes,20.9 Mbits/sec
6,[1],18.0000-19.0000,3.04 MBytes,25.5 Mbits/sec
6,[2],18.0000-19.0000,2.09 MBytes,17.5 Mbits/sec
6,[3],18.0000-19.0000,2.03 MBytes,17.0 Mbits/sec
6,[4],18.0000-19.0000,1.69 MBytes,14.2 Mbits/sec
6,[3],19.0000-20.0000,2.20 MBytes,18.4 Mbits/sec
6,[4],19.0000-20.0000,1.59 MBytes,13.3 Mbits/sec
6,[2],19.0000-20.0000,1.28 MBytes,10.7 Mbits/sec
6,[1],19.0000-20.0000,3.42 MBytes,28.7 Mbits/sec
6,[1],20.0000-21.0000,1.19 MBytes,10.0 Mbits/sec
6,[3],20.0000-21.0000,2.30 MBytes,19.3 Mbits/sec
6,[4],20.0000-21.0000,3.00 MBytes,25.1 Mbits/sec
6,[2],20.0000-21.0000,4.83 MBytes,40.5 Mbits/sec
6,[2],21.0000-22.0000,946 KBytes,7.75 Mbits/sec
6,[1],21.0000-22.0000,3.60 MBytes,30.2 Mbits/sec
6,[3],21.0000-22.0000,2.61 MBytes,21.9 Mbits/sec
6,[4],21.0000-22.0000,3.05 MBytes,25.6 Mbits/sec
6,[1],22.0000-23.0000,3.61 MBytes,30.3 Mbits/sec
6,[2],22.0000-23.0000,3.73 MBytes,31.3 Mbits/sec
6,[4],22.0000-23.0000,2.11 MBytes,17.7 Mbits/sec
6,[3],22.0000-23.0000,2.42 MBytes,20.3 Mbits/sec
6,[2],23.0000-24.0000,2.74 MBytes,23.0 Mbits/sec
6,[1],23.0000-24.0000,4.00 MBytes,33.6 Mbits/sec
6,[4],23.0000-24.0000,1.92 MBytes,16.1 Mbits/sec
6,[3],23.0000-24.0000,1.49 MBytes,12.5 Mbits/sec
6,[1],24.0000-25.0000,2.62 MBytes,22.0 Mbits/sec
6,[3],24.0000-25.0000,2.62 MBytes,22.0 Mbits/sec
6,[4],24.0000-25.0000,2.18 MBytes,18.3 Mbits/sec
6,[2],24.0000-25.0000,4.87 MBytes,40.8 Mbits/sec
6,[3],25.0000-26.0000,1.36 MBytes,11.4 Mbits/sec
6,[2],25.0000-26.0000,2.20 MBytes,18.4 Mbits/sec
6,[1],25.0000-26.0000,3.88 MBytes,32.5 Mbits/sec
6,[4],25.0000-26.0000,1.99 MBytes,16.7 Mbits/sec
6,[2],26.0000-27.0000,3.31 MBytes,27.8 Mbits/sec
6,[3],26.0000-27.0000,1.99 MBytes,16.7 Mbits/sec
6,[1],26.0000-27.0000,3.88 MBytes,32.5 Mbits/sec
6,[4],26.0000-27.0000,2.31 MBytes,19.4 Mbits/sec
6,[3],27.0000-28.0000,2.25 MBytes,18.8 Mbits/sec
6,[4],27.0000-28.0000,1.48 MBytes,12.4 Mbits/sec
6,[2],27.0000-28.0000,3.42 MBytes,28.7 Mbits/sec
6,[1],27.0000-28.0000,3.75 MBytes,31.5 Mbits/sec
6,[1],28.0000-29.0000,2.50 MBytes,21.0 Mbits/sec
6,[4],28.0000-29.0000,2.11 MBytes,17.7 Mbits/sec
6,[2],28.0000-29.0000,3.41 MBytes,28.6 Mbits/sec
6,[3],28.0000-29.0000,2.98 MBytes,25.0 Mbits/sec
6,[1],29.0000-30.0000,3.88 MBytes,32.5 Mbits/sec
6,[4],29.0000-30.0000,2.31 MBytes,19.4 Mbits/sec
6,[3],29.0000-30.0000,1.48 MBytes,12.5 Mbits/sec
6,[2],29.0000-30.0000,3.57 MBytes,29.9 Mbits/sec
6,[4],30.0000-31.0000,1.61 MBytes,13.5 Mbits/sec
6,[3],30.0000-31.0000,1.42 MBytes,11.9 Mbits/sec
6,[2],30.0000-31.0000,2.29 MBytes,19.2 Mbits/sec
6,[1],30.0000-31.0000,3.75 MBytes,31.5 Mbits/sec
6,[4],31.0000-32.0000,2.05 MBytes,17.2 Mbits/sec
6,[2],31.0000-32.0000,3.51 MBytes,29.4 Mbits/sec
6,[3],31.0000-32.0000,1.62 MBytes,13.6 Mbits/sec
6,[1],31.0000-32.0000,3.75 MBytes,31.5 Mbits/sec
6,[1],32.0000-33.0011,811 KBytes,6.64 Mbits/sec
6,[1],0.0000-33.0011,100 MBytes,25.4 Mbits/sec
6,[3],32.0000-33.0000,2.75 MBytes,23.1 Mbits/sec
6,[2],32.0000-33.0000,3.64 MBytes,30.5 Mbits/sec
6,[4],32.0000-33.0000,2.98 MBytes,25.0 Mbits/sec
6,[2],33.0000-34.0000,3.88 MBytes,32.5 Mbits/sec
6,[3],33.0000-34.0000,2.86 MBytes,24.0 Mbits/sec
6,[4],33.0000-34.0000,2.37 MBytes,19.9 Mbits/sec
6,[2],34.0000-35.0000,2.62 MBytes,22.0 Mbits/sec
6,[4],34.0000-35.0000,2.29 MBytes,19.2 Mbits/sec
6,[3],34.0000-35.0000,2.98 MBytes,25.0 Mbits/sec
6,[4],35.0000-36.0000,2.31 MBytes,19.3 Mbits/sec
6,[3],35.0000-36.0000,1.79 MBytes,15.1 Mbits/sec
6,[2],35.0000-36.0000,5.25 MBytes,44.0 Mbits/sec
6,[4],36.0000-37.0000,2.54 MBytes,21.3 Mbits/sec
6,[2],36.0000-37.0000,4.00 MBytes,33.6 Mbits/sec
6,[3],36.0000-37.0000,2.24 MBytes,18.8 Mbits/sec
6,[3],37.0000-38.0000,2.98 MBytes,25.0 Mbits/sec
6,[2],37.0000-38.0000,3.75 MBytes,31.5 Mbits/sec
6,[4],37.0000-38.0000,3.81 MBytes,31.9 Mbits/sec
6,[2],38.0000-39.0000,3.88 MBytes,32.5 Mbits/sec
6,[3],38.0000-39.0000,2.11 MBytes,17.7 Mbits/sec
6,[4],38.0000-39.0000,2.17 MBytes,18.2 Mbits/sec
6,[2],39.0000-40.0000,3.88 MBytes,32.5 Mbits/sec
6,[4],39.0000-40.0000,3.80 MBytes,31.9 Mbits/sec
6,[3],39.0000-40.0000,4.90 MBytes,41.1 Mbits/sec
6,[4],40.0000-41.0000,2.50 MBytes,21.0 Mbits/sec
6,[3],40.0000-41.0000,2.04 MBytes,17.1 Mbits/sec
6,[2],40.0000-41.0000,4.77 MBytes,40.1 Mbits/sec
6,[4],41.0000-42.0000,3.88 MBytes,32.5 Mbits/sec
6,[2],41.0000-42.1203,146 KBytes,1.07 Mbits/sec
6,[2],0.0000-42.1203,100 MBytes,19.9 Mbits/sec
6,[3],41.0000-42.0000,4.73 MBytes,39.7 Mbits/sec
6,[4],42.0000-43.0000,3.75 MBytes,31.5 Mbits/sec
6,[3],42.0000-43.0000,2.50 MBytes,21.0 Mbits/sec
6,[4],43.0000-44.0000,5.00 MBytes,41.9 Mbits/sec
6,[3],43.0000-44.0000,4.80 MBytes,40.2 Mbits/sec
6,[3],44.0000-45.0000,3.78 MBytes,31.7 Mbits/sec
6,[4],44.0000-45.0000,3.75 MBytes,31.5 Mbits/sec
6,[4],45.0000-46.0000,4.88 MBytes,40.9 Mbits/sec
6,[3],45.0000-46.0000,4.39 MBytes,36.8 Mbits/sec
6,[4],46.0000-46.9781,1.81 MBytes,15.5 Mbits/sec
6,[4],0.0000-46.9781,100 MBytes,17.9 Mbits/sec
6,[3],46.0000-47.5566,3.54 MBytes,19.1 Mbits/sec
6,[3],0.0000-47.5566,100 MBytes,17.6 Mbits/sec
7,[4],0.0000-1.0000,106 KBytes,869 Kbits/sec
7,[3],0.0000-1.0000,106 KBytes,869 Kbits/sec
7,[2],0.0000-1.0000,106 KBytes,869 Kbits/sec
7,[1],0.0000-1.0000,106 KBytes,869 Kbits/sec
7,[4],1.0000-2.0000,364 KBytes,2.98 Mbits/sec
7,[3],1.0000-2.0000,368 KBytes,3.02 Mbits/sec
7,[2],1.0000-2.0000,368 KBytes,3.02 Mbits/sec
7,[1],1.0000-2.0000,368 KBytes,3.02 Mbits/sec
7,[4],2.0000-3.0000,955 KBytes,7.83 Mbits/sec
7,[1],2.0000-3.0000,955 KBytes,7.83 Mbits/sec
7,[3],2.0000-3.0000,955 KBytes,7.83 Mbits/sec
7,[2],2.0000-3.0000,955 KBytes,7.83 Mbits/sec
7,[1],3.0000-4.0000,1.24 MBytes,10.4 Mbits/sec
7,[4],3.0000-4.0000,1.24 MBytes,10.4 Mbits/sec
7,[2],3.0000-4.0000,1.24 MBytes,10.4 Mbits/sec
7,[3],3.0000-4.0000,1.24 MBytes,10.4 Mbits/sec
7,[4],4.0000-5.0000,1.06 MBytes,8.86 Mbits/sec
7,[1],4.0000-5.0000,1.06 MBytes,8.86 Mbits/sec
7,[3],4.0000-5.0000,1.06 MBytes,8.86 Mbits/sec
7,[2],4.0000-5.0000,1.06 MBytes,8.86 Mbits/sec
7,[1],5.0000-6.0000,1.12 MBytes,9.38 Mbits/sec
7,[4],5.0000-6.0000,1.12 MBytes,9.38 Mbits/sec
7,[2],5.0000-6.0000,1.12 MBytes,9.38 Mbits/sec
7,[3],5.0000-6.0000,1.12 MBytes,9.38 Mbits/sec
7,[4],6.0000-7.0000,699 KBytes,5.73 Mbits/sec
7,[1],6.0000-7.0000,636 KBytes,5.21 Mbits/sec
7,[3],6.0000-7.0000,636 KBytes,5.21 Mbits/sec
7,[2],6.0000-7.0000,699 KBytes,5.73 Mbits/sec
7,[1],7.0000-8.0000,1.37 MBytes,11.5 Mbits/sec
7,[4],7.0000-8.0000,1.31 MBytes,11.0 Mbits/sec
7,[2],7.0000-8.0000,1.31 MBytes,11.0 Mbits/sec
7,[3],7.0000-8.0000,1.37 MBytes,11.5 Mbits/sec
7,[1],8.0000-9.0000,1.43 MBytes,12.0 Mbits/sec
7,[4],8.0000-9.0000,1.43 MBytes,12.0 Mbits/sec
7,[3],8.0000-9.0000,1.30 MBytes,10.9 Mbits/sec
7,[2],8.0000-9.0000,1.30 MBytes,10.9 Mbits/sec
7,[4],9.0000-10.0000,826 KBytes,6.76 Mbits/sec
7,[1],9.0000-10.0000,889 KBytes,7.29 Mbits/sec
7,[3],9.0000-10.0000,1018 KBytes,8.34 Mbits/sec
7,[2],9.0000-10.0000,1018 KBytes,8.34 Mbits/sec
7,[1],10.0000-11.0000,1.37 MBytes,11.5 Mbits/sec
7,[4],10.0000-11.0000,1.37 MBytes,11.5 Mbits/sec
7,[2],10.0000-11.0000,1.37 MBytes,11.5 Mbits/sec
7,[3],10.0000-11.0000,1.37 MBytes,11.5 Mbits/sec
7,[4],11.0000-12.0000,1.49 MBytes,12.5 Mbits/sec
7,[1],11.0000-12.0000,1.43 MBytes,12.0 Mbits/sec
7,[3],11.0000-12.0000,1.05 MBytes,8.84 Mbits/sec
7,[2],11.0000-12.0000,1.18 MBytes,9.89 Mbits/sec
