Execution,ID,Interval,Transfer,Bandwidth
3,2,7.0000,2.68 MBytes,22.5 Mbits/sec
3,1,8.0000,4.12 MBytes,34.6 Mbits/sec
3,4,8.0000,2.24 MBytes,18.8 Mbits/sec
3,3,8.0000,2.42 MBytes,20.3 Mbits/sec
3,2,8.0000,2.41 MBytes,20.3 Mbits/sec
3,1,9.0000,4.00 MBytes,33.6 Mbits/sec
3,4,9.0000,2.05 MBytes,17.2 Mbits/sec
3,3,9.0000,2.61 MBytes,21.9 Mbits/sec
3,2,9.0000,2.42 MBytes,20.3 Mbits/sec
3,1,10.0000,4.12 MBytes,34.6 Mbits/sec
3,3,10.0000,2.61 MBytes,21.9 Mbits/sec
3,4,10.0000,1.99 MBytes,16.7 Mbits/sec
3,2,10.0000,1.99 MBytes,16.7 Mbits/sec
3,1,11.0000,2.75 MBytes,23.1 Mbits/sec
3,4,11.0000,2.24 MBytes,18.8 Mbits/sec
3,3,11.0000,2.11 MBytes,17.7 Mbits/sec
3,2,11.0000,2.55 MBytes,21.4 Mbits/sec
3,1,12.0000,4.12 MBytes,34.6 Mbits/sec
3,3,12.0000,2.55 MBytes,21.4 Mbits/sec
3,4,12.0000,2.42 MBytes,20.3 Mbits/sec
3,2,12.0000,2.55 MBytes,21.4 Mbits/sec
3,2,13.0000,1.18 MBytes,9.90 Mbits/sec
3,1,13.0000,4.12 MBytes,34.6 Mbits/sec
3,4,13.0000,1.92 MBytes,16.1 Mbits/sec
3,3,13.0000,2.61 MBytes,21.9 Mbits/sec
3,2,14.0000,1.92 MBytes,16.1 Mbits/sec
3,1,14.0000,4.00 MBytes,33.6 Mbits/sec
3,3,14.0000,2.17 MBytes,18.2 Mbits/sec
3,4,14.0000,2.18 MBytes,18.3 Mbits/sec
3,2,15.0000,2.67 MBytes,22.4 Mbits/sec
3,1,15.0000,4.12 MBytes,34.6 Mbits/sec
3,3,15.0000,2.49 MBytes,20.9 Mbits/sec
3,4,15.0000,2.36 MBytes,19.8 Mbits/sec
3,2,16.0000,2.55 MBytes,21.4 Mbits/sec
3,1,16.0000,4.12 MBytes,34.6 Mbits/sec
3,3,16.0000,2.67 MBytes,22.4 Mbits/sec
3,4,16.0000,1.92 MBytes,16.1 Mbits/sec
3,3,17.0000,2.12 MBytes,17.8 Mbits/sec
3,4,17.0000,2.49 MBytes,20.9 Mbits/sec
3,1,17.0000,4.12 MBytes,34.6 Mbits/sec
3,2,17.0000,3.43 MBytes,28.7 Mbits/sec
3,1,18.0000,2.66 MBytes,22.3 Mbits/sec
3,3,18.0000,2.24 MBytes,18.8 Mbits/sec
3,4,18.0000,1.54 MBytes,12.9 Mbits/sec
3,2,18.0000,2.05 MBytes,17.2 Mbits/sec
3,3,19.0000,2.17 MBytes,18.2 Mbits/sec
3,2,19.0000,2.75 MBytes,23.1 Mbits/sec
3,4,19.0000,2.36 MBytes,19.8 Mbits/sec
3,1,19.0000,4.12 MBytes,34.6 Mbits/sec
3,2,20.0000,2.75 MBytes,23.1 Mbits/sec
3,3,20.0000,2.24 MBytes,18.8 Mbits/sec
3,4,20.0000,1.86 MBytes,15.6 Mbits/sec
3,1,20.0000,2.75 MBytes,23.1 Mbits/sec
3,4,21.0000,1.87 MBytes,15.7 Mbits/sec
3,1,21.0000,3.64 MBytes,30.5 Mbits/sec
3,2,21.0000,4.13 MBytes,34.6 Mbits/sec
3,3,21.0000,3.29 MBytes,27.6 Mbits/sec
3,4,22.0000,2.29 MBytes,19.3 Mbits/sec
3,1,22.0000,4.12 MBytes,34.6 Mbits/sec
3,2,22.0000,2.42 MBytes,20.3 Mbits/sec
3,3,22.0000,2.61 MBytes,21.9 Mbits/sec
3,1,23.0000,2.75 MBytes,23.1 Mbits/sec
3,4,23.0000,2.17 MBytes,18.2 Mbits/sec
3,2,23.0000,2.55 MBytes,21.4 Mbits/sec
3,3,23.0000,2.61 MBytes,21.9 Mbits/sec
3,4,24.0000,2.24 MBytes,18.8 Mbits/sec
3,1,24.0000,4.12 MBytes,34.6 Mbits/sec
3,2,24.0000,2.49 MBytes,20.9 Mbits/sec
3,3,24.0000,2.49 MBytes,20.9 Mbits/sec
3,1,25.0000,2.75 MBytes,23.1 Mbits/sec
3,4,25.0000,2.24 MBytes,18.8 Mbits/sec
3,2,25.0000,2.48 MBytes,20.8 Mbits/sec
3,3,25.0000,2.61 MBytes,21.9 Mbits/sec
3,4,26.0000,2.11 MBytes,17.7 Mbits/sec
3,1,26.0000,4.12 MBytes,34.6 Mbits/sec
3,2,26.0000,2.36 MBytes,19.8 Mbits/sec
3,3,26.0000,2.24 MBytes,18.8 Mbits/sec
3,4,27.0000,2.30 MBytes,19.3 Mbits/sec
3,1,27.0000,4.00 MBytes,33.6 Mbits/sec
3,2,27.0000,2.73 MBytes,22.9 Mbits/sec
3,3,27.0000,2.75 MBytes,23.1 Mbits/sec
3,4,28.0000,2.05 MBytes,17.2 Mbits/sec
3,1,28.3405,1.25 MBytes,7.84 Mbits/sec
3,1,28.3405,100 MBytes,29.6 Mbits/sec
3,2,28.0000,2.24 MBytes,18.8 Mbits/sec
3,3,28.0000,2.47 MBytes,20.7 Mbits/sec
3,3,29.0000,2.43 MBytes,20.4 Mbits/sec
3,4,29.0000,2.49 MBytes,20.9 Mbits/sec
3,2,29.0000,2.75 MBytes,23.1 Mbits/sec
3,3,30.0000,4.12 MBytes,34.6 Mbits/sec
3,2,30.0000,4.12 MBytes,34.6 Mbits/sec
3,4,30.0000,4.12 MBytes,34.6 Mbits/sec
3,4,31.0000,2.75 MBytes,23.1 Mbits/sec
3,2,31.0000,4.12 MBytes,34.6 Mbits/sec
3,3,31.0000,4.12 MBytes,34.6 Mbits/sec
3,2,32.0000,2.75 MBytes,23.1 Mbits/sec
3,3,32.0000,4.12 MBytes,34.6 Mbits/sec
3,4,32.0000,4.12 MBytes,34.6 Mbits/sec
3,3,33.0000,2.75 MBytes,23.1 Mbits/sec
3,4,33.0000,2.75 MBytes,23.1 Mbits/sec
3,2,33.0000,4.12 MBytes,34.6 Mbits/sec
3,3,34.0000,4.12 MBytes,34.6 Mbits/sec
3,2,34.0000,4.00 MBytes,33.6 Mbits/sec
3,4,34.0000,4.12 MBytes,34.6 Mbits/sec
3,4,35.0000,2.62 MBytes,22.0 Mbits/sec
3,3,35.3516,2.21 MBytes,13.7 Mbits/sec
3,3,35.3516,100 MBytes,23.7 Mbits/sec
3,2,35.4962,2.20 MBytes,12.3 Mbits/sec
3,2,35.4962,100 MBytes,23.6 Mbits/sec
3,4,36.0000,8.25 MBytes,69.2 Mbits/sec
3,4,37.1847,9.17 MBytes,65.0 Mbits/sec
3,4,37.1847,100 MBytes,22.6 Mbits/sec
3,4,1.0000,2.75 MBytes,23.1 Mbits/sec
3,3,1.0000,2.75 MBytes,23.1 Mbits/sec
3,2,1.0000,5.00 MBytes,41.9 Mbits/sec
3,1,1.0000,5.50 MBytes,46.1 Mbits/sec
3,2,2.0000,3.50 MBytes,29.4 Mbits/sec
3,1,2.0000,3.75 MBytes,31.5 Mbits/sec
3,4,2.0000,2.62 MBytes,22.0 Mbits/sec
3,3,2.0000,2.62 MBytes,22.0 Mbits/sec
3,4,3.0000,1.75 MBytes,14.7 Mbits/sec
3,3,3.0000,1.75 MBytes,14.7 Mbits/sec
3,1,3.0000,4.12 MBytes,34.6 Mbits/sec
3,2,3.0000,4.12 MBytes,34.6 Mbits/sec
3,2,4.0000,2.75 MBytes,23.1 Mbits/sec
3,1,4.0000,4.12 MBytes,34.6 Mbits/sec
3,4,4.0000,3.00 MBytes,25.2 Mbits/sec
3,3,4.0000,3.00 MBytes,25.2 Mbits/sec
3,1,5.0000,2.75 MBytes,23.1 Mbits/sec
3,2,5.0000,4.08 MBytes,34.2 Mbits/sec
3,4,5.0000,2.11 MBytes,17.7 Mbits/sec
3,3,5.0000,2.24 MBytes,18.8 Mbits/sec
3,2,6.0000,2.75 MBytes,23.1 Mbits/sec
3,1,6.0000,2.55 MBytes,21.4 Mbits/sec
3,4,6.0000,1.79 MBytes,15.1 Mbits/sec
3,3,6.0000,1.67 MBytes,14.0 Mbits/sec
3,2,7.0000,3.02 MBytes,25.4 Mbits/sec
3,3,7.0000,1.74 MBytes,14.6 Mbits/sec
3,4,7.0000,2.61 MBytes,21.9 Mbits/sec
3,1,7.0000,5.73 MBytes,48.1 Mbits/sec
3,1,8.0000,2.75 MBytes,23.1 Mbits/sec
3,4,8.0000,2.75 MBytes,23.1 Mbits/sec
3,2,8.0000,2.16 MBytes,18.2 Mbits/sec
3,3,8.0000,1.24 MBytes,10.4 Mbits/sec
3,2,9.0000,2.74 MBytes,23.0 Mbits/sec
3,4,9.0000,4.12 MBytes,34.6 Mbits/sec
3,1,9.0000,4.06 MBytes,34.1 Mbits/sec
3,3,9.0000,0.931 MBytes,7.81 Mbits/sec
3,1,10.0000,2.75 MBytes,23.1 Mbits/sec
3,4,10.0000,4.00 MBytes,33.6 Mbits/sec
3,3,10.0000,0.870 MBytes,7.30 Mbits/sec
3,2,10.0000,2.97 MBytes,24.9 Mbits/sec
3,4,11.0000,3.62 MBytes,30.3 Mbits/sec
3,3,11.0000,0.871 MBytes,7.31 Mbits/sec
3,1,11.0000,5.66 MBytes,47.5 Mbits/sec
3,2,11.0000,2.30 MBytes,19.3 Mbits/sec
3,3,12.0000,0.993 MBytes,8.33 Mbits/sec
3,4,12.0000,5.50 MBytes,46.1 Mbits/sec
3,1,12.0000,4.12 MBytes,34.6 Mbits/sec
3,2,12.0000,1.55 MBytes,13.0 Mbits/sec
3,1,13.0000,2.62 MBytes,22.0 Mbits/sec
3,4,13.0000,4.12 MBytes,34.6 Mbits/sec
3,3,13.0000,0.932 MBytes,7.82 Mbits/sec
3,2,13.0000,1.68 MBytes,14.1 Mbits/sec
3,1,14.0000,4.12 MBytes,34.6 Mbits/sec
3,4,14.0000,4.12 MBytes,34.6 Mbits/sec
3,3,14.0000,0.994 MBytes,8.34 Mbits/sec
3,2,14.0000,1.30 MBytes,10.9 Mbits/sec
3,4,15.0000,4.12 MBytes,34.6 Mbits/sec
3,1,15.0000,4.12 MBytes,34.6 Mbits/sec
3,3,15.0000,0.870 MBytes,7.30 Mbits/sec
3,2,15.0000,1.86 MBytes,15.6 Mbits/sec
3,4,16.0000,5.38 MBytes,45.1 Mbits/sec
3,3,16.0000,0.932 MBytes,7.82 Mbits/sec
3,1,16.0000,4.12 MBytes,34.6 Mbits/sec
3,2,16.0000,1.30 MBytes,10.9 Mbits/sec
3,1,17.0000,2.54 MBytes,21.3 Mbits/sec
3,4,17.0000,4.12 MBytes,34.6 Mbits/sec
3,3,17.0000,0.870 MBytes,7.30 Mbits/sec
3,2,17.0000,1.74 MBytes,14.6 Mbits/sec
3,1,18.0000,4.12 MBytes,34.6 Mbits/sec
3,4,18.0000,5.50 MBytes,46.1 Mbits/sec
3,3,18.0000,0.807 MBytes,6.77 Mbits/sec
3,2,18.0000,1.43 MBytes,12.0 Mbits/sec
3,4,19.0000,4.12 MBytes,34.6 Mbits/sec
3,1,19.0000,4.09 MBytes,34.3 Mbits/sec
3,3,19.0000,0.995 MBytes,8.35 Mbits/sec
3,2,19.0000,1.43 MBytes,12.0 Mbits/sec
3,1,20.0000,2.53 MBytes,21.2 Mbits/sec
3,4,20.0000,5.38 MBytes,45.1 Mbits/sec
3,3,20.0000,1.06 MBytes,8.87 Mbits/sec
3,2,20.0000,1.87 MBytes,15.7 Mbits/sec
3,2,21.0000,0.557 MBytes,4.67 Mbits/sec
3,1,21.0000,4.12 MBytes,34.6 Mbits/sec
3,4,21.0000,4.12 MBytes,34.6 Mbits/sec
3,3,21.0000,0.993 MBytes,8.33 Mbits/sec
3,2,22.0000,1.49 MBytes,12.5 Mbits/sec
3,4,22.0000,4.12 MBytes,34.6 Mbits/sec
3,1,22.0000,3.96 MBytes,33.2 Mbits/sec
3,3,22.0000,1.49 MBytes,12.5 Mbits/sec
3,4,23.0000,3.30 MBytes,27.7 Mbits/sec
3,2,23.0000,1.87 MBytes,15.7 Mbits/sec
3,3,23.0000,0.930 MBytes,7.80 Mbits/sec
3,1,23.0000,3.73 MBytes,31.3 Mbits/sec
3,4,24.0000,4.62 MBytes,38.8 Mbits/sec
3,2,24.0000,1.80 MBytes,15.1 Mbits/sec
3,1,24.0000,2.75 MBytes,23.1 Mbits/sec
3,3,24.0000,1.93 MBytes,16.2 Mbits/sec
3,1,25.0000,2.75 MBytes,23.1 Mbits/sec
3,2,25.0000,1.80 MBytes,15.1 Mbits/sec
3,4,25.0000,4.12 MBytes,34.6 Mbits/sec
3,3,25.0000,1.43 MBytes,12.0 Mbits/sec
3,2,26.0000,2.18 MBytes,18.3 Mbits/sec
3,4,26.0000,4.12 MBytes,34.6 Mbits/sec
3,1,26.0000,4.12 MBytes,34.6 Mbits/sec
3,3,26.0000,1.37 MBytes,11.5 Mbits/sec
3,2,27.0000,1.68 MBytes,14.1 Mbits/sec
3,4,27.2124,2.07 MBytes,14.3 Mbits/sec
3,4,27.2124,100 MBytes,30.8 Mbits/sec
3,3,27.0000,1.74 MBytes,14.6 Mbits/sec
3,1,27.5188,2.39 MBytes,13.2 Mbits/sec
3,1,27.5188,100 MBytes,30.5 Mbits/sec
3,3,28.0000,2.18 MBytes,18.3 Mbits/sec
3,2,28.0000,5.37 MBytes,45.0 Mbits/sec
3,3,29.0000,4.12 MBytes,34.6 Mbits/sec
3,2,29.0000,6.75 MBytes,56.6 Mbits/sec
3,2,30.0000,6.88 MBytes,57.7 Mbits/sec
3,3,30.0000,5.38 MBytes,45.1 Mbits/sec
3,2,31.0000,5.50 MBytes,46.1 Mbits/sec
3,3,31.0000,4.12 MBytes,34.6 Mbits/sec
3,2,32.0000,6.88 MBytes,57.7 Mbits/sec
3,3,32.0000,4.12 MBytes,34.6 Mbits/sec
3,3,33.0000,4.12 MBytes,34.6 Mbits/sec
3,2,33.0000,6.75 MBytes,56.6 Mbits/sec
3,2,33.6468,0.933 MBytes,12.1 Mbits/sec
3,2,33.6468,100 MBytes,24.9 Mbits/sec
3,3,34.0000,5.50 MBytes,46.1 Mbits/sec
3,3,35.0000,6.75 MBytes,56.6 Mbits/sec
3,3,36.0000,6.88 MBytes,57.7 Mbits/sec
3,3,37.0000,8.25 MBytes,69.2 Mbits/sec
3,3,38.0000,8.12 MBytes,68.2 Mbits/sec
3,3,38.6201,2.43 MBytes,32.8 Mbits/sec
3,3,38.6201,100 MBytes,21.7 Mbits/sec
5,2,1.0000,4.38 MBytes,36.7 Mbits/sec
5,3,1.0000,4.25 MBytes,35.7 Mbits/sec
5,1,1.0000,5.00 MBytes,41.9 Mbits/sec
5,4,1.0000,4.63 MBytes,38.8 Mbits/sec
5,1,2.0000,2.38 MBytes,19.9 Mbits/sec
5,3,2.0000,3.38 MBytes,28.3 Mbits/sec
5,2,2.0000,3.38 MBytes,28.3 Mbits/sec
5,4,2.0000,3.50 MBytes,29.4 Mbits/sec
5,3,3.0000,2.75 MBytes,23.1 Mbits/sec
5,2,3.0000,2.68 MBytes,22.5 Mbits/sec
5,1,3.0000,3.97 MBytes,33.3 Mbits/sec
5,4,3.0000,2.68 MBytes,22.5 Mbits/sec
5,3,4.0000,2.54 MBytes,21.3 Mbits/sec
5,2,4.0000,2.48 MBytes,20.8 Mbits/sec
5,1,4.0000,2.43 MBytes,20.4 Mbits/sec
5,4,4.0000,2.74 MBytes,23.0 Mbits/sec
5,3,5.0000,2.48 MBytes,20.8 Mbits/sec
5,1,5.0000,2.42 MBytes,20.3 Mbits/sec
5,2,5.0000,2.73 MBytes,22.9 Mbits/sec
5,4,5.0000,2.10 MBytes,17.6 Mbits/sec
5,4,6.0000,2.56 MBytes,21.5 Mbits/sec
5,1,6.0000,3.72 MBytes,31.2 Mbits/sec
5,3,6.0000,3.67 MBytes,30.8 Mbits/sec
5,2,6.0000,3.17 MBytes,26.6 Mbits/sec
5,4,7.0000,2.61 MBytes,21.9 Mbits/sec
5,1,7.0000,2.48 MBytes,20.8 Mbits/sec
5,2,7.0000,2.55 MBytes,21.4 Mbits/sec
5,3,7.0000,2.53 MBytes,21.3 Mbits/sec
5,4,8.0000,2.61 MBytes,21.9 Mbits/sec
5,1,8.0000,2.75 MBytes,23.1 Mbits/sec
5,3,8.0000,2.68 MBytes,22.5 Mbits/sec
5,2,8.0000,2.73 MBytes,22.9 Mbits/sec
5,4,9.0000,2.66 MBytes,22.4 Mbits/sec
5,1,9.0000,2.53 MBytes,21.2 Mbits/sec
5,2,9.0000,2.62 MBytes,22.0 Mbits/sec
5,3,9.0000,2.55 MBytes,21.4 Mbits/sec
5,1,10.0000,2.75 MBytes,23.1 Mbits/sec
5,4,10.0000,2.67 MBytes,22.4 Mbits/sec
5,2,10.0000,2.54 MBytes,21.3 Mbits/sec
5,3,10.0000,2.73 MBytes,22.9 Mbits/sec
5,1,11.0000,2.75 MBytes,23.1 Mbits/sec
5,4,11.0000,2.55 MBytes,21.4 Mbits/sec
5,2,11.0000,2.62 MBytes,22.0 Mbits/sec
5,3,11.0000,2.61 MBytes,21.9 Mbits/sec
5,1,12.0000,2.52 MBytes,21.1 Mbits/sec
5,4,12.0000,2.73 MBytes,22.9 Mbits/sec
5,2,12.0000,2.73 MBytes,22.9 Mbits/sec
5,3,12.0000,2.61 MBytes,21.9 Mbits/sec
5,4,13.0000,2.55 MBytes,21.4 Mbits/sec
5,2,13.0000,2.55 MBytes,21.4 Mbits/sec
5,3,13.0000,2.74 MBytes,23.0 Mbits/sec
5,1,13.0000,4.12 MBytes,34.6 Mbits/sec
5,4,14.0000,2.73 MBytes,22.9 Mbits/sec
5,2,14.0000,2.75 MBytes,23.1 Mbits/sec
5,3,14.0000,2.54 MBytes,21.3 Mbits/sec
5,1,14.0000,2.75 MBytes,23.1 Mbits/sec
5,4,15.0000,2.55 MBytes,21.4 Mbits/sec
5,2,15.0000,2.46 MBytes,20.7 Mbits/sec
5,3,15.0000,2.73 MBytes,22.9 Mbits/sec
5,1,15.0000,2.51 MBytes,21.0 Mbits/sec
5,4,16.0000,2.73 MBytes,22.9 Mbits/sec
5,2,16.0000,2.75 MBytes,23.1 Mbits/sec
5,1,16.0000,2.74 MBytes,23.0 Mbits/sec
5,3,16.0000,2.68 MBytes,22.5 Mbits/sec
5,4,17.0000,2.67 MBytes,22.4 Mbits/sec
5,2,17.0000,2.66 MBytes,22.3 Mbits/sec
5,1,17.0000,2.75 MBytes,23.1 Mbits/sec
5,3,17.0000,2.73 MBytes,22.9 Mbits/sec
5,4,18.0000,2.68 MBytes,22.5 Mbits/sec
5,1,18.0000,2.75 MBytes,23.1 Mbits/sec
5,2,18.0000,2.55 MBytes,21.4 Mbits/sec
5,3,18.0000,2.68 MBytes,22.5 Mbits/sec
5,3,19.0000,2.16 MBytes,18.2 Mbits/sec
5,1,19.0000,3.01 MBytes,25.2 Mbits/sec
5,4,19.0000,3.60 MBytes,30.2 Mbits/sec
5,2,19.0000,3.49 MBytes,29.2 Mbits/sec
5,3,20.0000,2.75 MBytes,23.1 Mbits/sec
5,1,20.0000,2.73 MBytes,22.9 Mbits/sec
5,4,20.0000,2.73 MBytes,22.9 Mbits/sec
5,2,20.0000,2.67 MBytes,22.4 Mbits/sec
5,3,21.0000,2.60 MBytes,21.8 Mbits/sec
5,1,21.0000,2.61 MBytes,21.9 Mbits/sec
5,2,21.0000,2.61 MBytes,21.9 Mbits/sec
5,4,21.0000,2.61 MBytes,21.9 Mbits/sec
5,3,22.0000,2.74 MBytes,23.0 Mbits/sec
5,1,22.0000,2.67 MBytes,22.4 Mbits/sec
5,2,22.0000,2.67 MBytes,22.4 Mbits/sec
5,4,22.0000,2.67 MBytes,22.4 Mbits/sec
5,1,23.0000,2.49 MBytes,20.9 Mbits/sec
5,3,23.0000,2.54 MBytes,21.3 Mbits/sec
5,2,23.0000,2.55 MBytes,21.4 Mbits/sec
5,4,23.0000,2.67 MBytes,22.4 Mbits/sec
5,3,24.0000,2.11 MBytes,17.7 Mbits/sec
5,1,24.0000,2.30 MBytes,19.3 Mbits/sec
5,2,24.0000,2.68 MBytes,22.5 Mbits/sec
5,4,24.0000,2.62 MBytes,22.0 Mbits/sec
5,2,25.0000,2.48 MBytes,20.8 Mbits/sec
5,4,25.0000,2.60 MBytes,21.8 Mbits/sec
5,1,25.0000,4.12 MBytes,34.6 Mbits/sec
5,3,25.0000,4.11 MBytes,34.5 Mbits/sec
5,2,26.0000,2.73 MBytes,22.9 Mbits/sec
5,1,26.0000,2.40 MBytes,20.1 Mbits/sec
5,4,26.0000,2.73 MBytes,22.9 Mbits/sec
5,3,26.0000,2.66 MBytes,22.3 Mbits/sec
5,2,27.0000,2.55 MBytes,21.4 Mbits/sec
5,1,27.0000,2.75 MBytes,23.1 Mbits/sec
5,4,27.0000,2.67 MBytes,22.4 Mbits/sec
5,3,27.0000,2.61 MBytes,21.9 Mbits/sec
5,2,28.0000,2.73 MBytes,22.9 Mbits/sec
5,1,28.0000,2.75 MBytes,23.1 Mbits/sec
5,4,28.0000,2.61 MBytes,21.9 Mbits/sec
5,3,28.0000,2.67 MBytes,22.4 Mbits/sec
5,2,29.0000,2.75 MBytes,23.1 Mbits/sec
5,1,29.0000,2.75 MBytes,23.1 Mbits/sec
5,4,29.0000,2.73 MBytes,22.9 Mbits/sec
5,3,29.0000,2.75 MBytes,23.1 Mbits/sec
5,2,30.0000,2.73 MBytes,22.9 Mbits/sec
5,1,30.0000,2.75 MBytes,23.1 Mbits/sec
5,4,30.0000,2.73 MBytes,22.9 Mbits/sec
5,3,30.0000,2.75 MBytes,23.1 Mbits/sec
5,2,31.0000,2.66 MBytes,22.3 Mbits/sec
5,1,31.0000,2.75 MBytes,23.1 Mbits/sec
5,4,31.0000,2.67 MBytes,22.4 Mbits/sec
5,3,31.0000,2.45 MBytes,20.6 Mbits/sec
5,2,32.0000,2.61 MBytes,21.9 Mbits/sec
5,1,32.0000,2.59 MBytes,21.8 Mbits/sec
5,4,32.0000,2.55 MBytes,21.4 Mbits/sec
5,3,32.0000,2.74 MBytes,23.0 Mbits/sec
5,2,33.0000,2.75 MBytes,23.1 Mbits/sec
5,1,33.0000,2.74 MBytes,23.0 Mbits/sec
5,4,33.0000,2.74 MBytes,23.0 Mbits/sec
5,3,33.0000,2.66 MBytes,22.3 Mbits/sec
5,1,34.0000,2.67 MBytes,22.4 Mbits/sec
5,2,34.0000,2.59 MBytes,21.8 Mbits/sec
5,4,34.0000,2.66 MBytes,22.3 Mbits/sec
5,3,34.0000,2.61 MBytes,21.9 Mbits/sec
5,2,35.0000,2.74 MBytes,23.0 Mbits/sec
5,3,35.0000,2.55 MBytes,21.4 Mbits/sec
5,4,35.0000,2.67 MBytes,22.4 Mbits/sec
5,1,36.0042,2.58 MBytes,10.8 Mbits/sec
5,1,36.0042,100 MBytes,23.3 Mbits/sec
5,2,36.0000,2.73 MBytes,22.9 Mbits/sec
5,4,36.0000,2.67 MBytes,22.4 Mbits/sec
5,3,36.0000,2.73 MBytes,22.9 Mbits/sec
5,2,37.0171,0.949 MBytes,7.83 Mbits/sec
5,2,37.0171,100 MBytes,22.7 Mbits/sec
5,3,37.1780,0.903 MBytes,6.43 Mbits/sec
5,3,37.1780,100 MBytes,22.6 Mbits/sec
5,4,37.1941,1.08 MBytes,7.60 Mbits/sec
5,4,37.1941,100 MBytes,22.6 Mbits/sec
6,2,1.0000,4.25 MBytes,35.7 Mbits/sec
6,4,1.0000,4.00 MBytes,33.6 Mbits/sec
6,1,1.0000,4.50 MBytes,37.7 Mbits/sec
6,3,1.0000,4.63 MBytes,38.8 Mbits/sec
6,2,2.0000,3.38 MBytes,28.3 Mbits/sec
6,4,2.0000,3.25 MBytes,27.3 Mbits/sec
6,1,2.0000,3.38 MBytes,28.3 Mbits/sec
6,3,2.0000,3.50 MBytes,29.4 Mbits/sec
6,4,3.0000,2.62 MBytes,22.0 Mbits/sec
6,2,3.0000,2.75 MBytes,23.1 Mbits/sec
6,1,3.0000,2.74 MBytes,23.0 Mbits/sec
6,3,3.0000,2.72 MBytes,22.8 Mbits/sec
6,1,4.0000,2.55 MBytes,21.4 Mbits/sec
6,2,4.0000,3.59 MBytes,30.1 Mbits/sec
6,3,4.0000,2.55 MBytes,21.4 Mbits/sec
6,4,4.0000,3.67 MBytes,30.8 Mbits/sec
6,2,5.0000,2.75 MBytes,23.1 Mbits/sec
6,1,5.0000,2.42 MBytes,20.3 Mbits/sec
6,3,5.0000,2.35 MBytes,19.7 Mbits/sec
6,4,5.0000,2.10 MBytes,17.7 Mbits/sec
6,1,6.0000,2.37 MBytes,19.9 Mbits/sec
6,2,6.0000,3.29 MBytes,27.6 Mbits/sec
6,4,6.0000,2.43 MBytes,20.4 Mbits/sec
6,3,6.0000,3.23 MBytes,27.1 Mbits/sec
6,1,7.0000,2.48 MBytes,20.8 Mbits/sec
6,4,7.0000,2.42 MBytes,20.3 Mbits/sec
6,2,7.0000,4.12 MBytes,34.6 Mbits/sec
6,3,7.0000,2.42 MBytes,20.3 Mbits/sec
6,2,8.0000,2.75 MBytes,23.1 Mbits/sec
6,1,8.0000,2.17 MBytes,18.2 Mbits/sec
6,4,8.0000,2.42 MBytes,20.3 Mbits/sec
6,3,8.0000,2.36 MBytes,19.8 Mbits/sec
6,2,9.0000,4.12 MBytes,34.6 Mbits/sec
6,1,9.0000,2.49 MBytes,20.9 Mbits/sec
6,4,9.0000,2.48 MBytes,20.8 Mbits/sec
6,3,9.0000,2.17 MBytes,18.2 Mbits/sec
6,2,10.0000,4.12 MBytes,34.6 Mbits/sec
6,1,10.0000,2.36 MBytes,19.8 Mbits/sec
6,4,10.0000,2.30 MBytes,19.3 Mbits/sec
6,3,10.0000,2.42 MBytes,20.3 Mbits/sec
6,2,11.0000,4.00 MBytes,33.6 Mbits/sec
6,1,11.0000,2.30 MBytes,19.3 Mbits/sec
6,4,11.0000,2.24 MBytes,18.8 Mbits/sec
6,3,11.0000,2.24 MBytes,18.8 Mbits/sec
6,3,12.0000,1.24 MBytes,10.4 Mbits/sec
6,2,12.0000,4.12 MBytes,34.6 Mbits/sec
6,1,12.0000,2.17 MBytes,18.2 Mbits/sec
6,4,12.0000,2.05 MBytes,17.2 Mbits/sec
6,3,13.0000,2.36 MBytes,19.8 Mbits/sec
6,2,13.0000,4.12 MBytes,34.6 Mbits/sec
6,1,13.0000,2.36 MBytes,19.8 Mbits/sec
6,4,13.0000,2.24 MBytes,18.8 Mbits/sec
6,3,14.0000,2.24 MBytes,18.8 Mbits/sec
6,1,14.0000,2.30 MBytes,19.3 Mbits/sec
6,2,14.0000,4.12 MBytes,34.6 Mbits/sec
6,4,14.0000,2.36 MBytes,19.8 Mbits/sec
6,3,15.0000,2.11 MBytes,17.7 Mbits/sec
6,1,15.0000,2.36 MBytes,19.8 Mbits/sec
6,2,15.0000,4.12 MBytes,34.6 Mbits/sec
6,4,15.0000,2.24 MBytes,18.8 Mbits/sec
6,3,16.0000,2.17 MBytes,18.2 Mbits/sec
6,1,16.0000,2.24 MBytes,18.8 Mbits/sec
6,2,16.0000,4.12 MBytes,34.6 Mbits/sec
6,4,16.0000,2.42 MBytes,20.3 Mbits/sec
6,3,17.0000,2.61 MBytes,21.9 Mbits/sec
6,1,17.0000,2.11 MBytes,17.7 Mbits/sec
6,4,17.0000,2.24 MBytes,18.8 Mbits/sec
6,2,17.0000,4.00 MBytes,33.6 Mbits/sec
6,3,18.0000,2.17 MBytes,18.2 Mbits/sec
6,1,18.0000,2.62 MBytes,22.0 Mbits/sec
6,2,18.0000,2.60 MBytes,21.8 Mbits/sec
6,4,18.0000,2.30 MBytes,19.3 Mbits/sec
6,2,19.0000,3.00 MBytes,25.2 Mbits/sec
