Execution,ID,Interval,Transfer,Bandwidth
5,1,33.0000,2.74,23.0
5,4,33.0000,2.74,23.0
5,3,33.0000,2.66,22.3
5,1,34.0000,2.67,22.4
5,2,34.0000,2.59,21.8
5,4,34.0000,2.66,22.3
5,3,34.0000,2.61,21.9
5,2,35.0000,2.74,23.0
5,3,35.0000,2.55,21.4
5,4,35.0000,2.67,22.4
5,1,36.0042,2.58,10.8
5,2,36.0000,2.73,22.9
5,4,36.0000,2.67,22.4
5,3,36.0000,2.73,22.9
5,2,37.0171,0.949,7.83
5,3,37.1780,0.903,6.43
5,4,37.1941,1.08,7.60
6,2,1.0000,4.25,35.7
6,4,1.0000,4.00,33.6
6,1,1.0000,4.50,37.7
6,3,1.0000,4.63,38.8
6,2,2.0000,3.38,28.3
6,4,2.0000,3.25,27.3
6,1,2.0000,3.38,28.3
6,3,2.0000,3.50,29.4
6,4,3.0000,2.62,22.0
6,2,3.0000,2.75,23.1
6,1,3.0000,2.74,23.0
6,3,3.0000,2.72,22.8
6,1,4.0000,2.55,21.4
6,2,4.0000,3.59,30.1
6,3,4.0000,2.55,21.4
6,4,4.0000,3.67,30.8
6,2,5.0000,2.75,23.1
6,1,5.0000,2.42,20.3
6,3,5.0000,2.35,19.7
6,4,5.0000,2.10,17.7
6,1,6.0000,2.37,19.9
6,2,6.0000,3.29,27.6
6,4,6.0000,2.43,20.4
6,3,6.0000,3.23,27.1
6,1,7.0000,2.48,20.8
6,4,7.0000,2.42,20.3
6,2,7.0000,4.12,34.6
6,3,7.0000,2.42,20.3
6,2,8.0000,2.75,23.1
6,1,8.0000,2.17,18.2
6,4,8.0000,2.42,20.3
6,3,8.0000,2.36,19.8
6,2,9.0000,4.12,34.6
6,1,9.0000,2.49,20.9
6,4,9.0000,2.48,20.8
6,3,9.0000,2.17,18.2
6,2,10.0000,4.12,34.6
6,1,10.0000,2.36,19.8
6,4,10.0000,2.30,19.3
6,3,10.0000,2.42,20.3
6,2,11.0000,4.00,33.6
6,1,11.0000,2.30,19.3
6,4,11.0000,2.24,18.8
6,3,11.0000,2.24,18.8
6,3,12.0000,1.24,10.4
6,2,12.0000,4.12,34.6
6,1,12.0000,2.17,18.2
6,4,12.0000,2.05,17.2
6,3,13.0000,2.36,19.8
6,2,13.0000,4.12,34.6
6,1,13.0000,2.36,19.8
6,4,13.0000,2.24,18.8
6,3,14.0000,2.24,18.8
6,1,14.0000,2.30,19.3
6,2,14.0000,4.12,34.6
6,4,14.0000,2.36,19.8
6,3,15.0000,2.11,17.7
6,1,15.0000,2.36,19.8
6,2,15.0000,4.12,34.6
6,4,15.0000,2.24,18.8
6,3,16.0000,2.17,18.2
6,1,16.0000,2.24,18.8
6,2,16.0000,4.12,34.6
6,4,16.0000,2.42,20.3
6,3,17.0000,2.61,21.9
6,1,17.0000,2.11,17.7
6,4,17.0000,2.24,18.8
6,2,17.0000,4.00,33.6
6,3,18.0000,2.17,18.2
6,1,18.0000,2.62,22.0
6,2,18.0000,2.60,21.8
6,4,18.0000,2.30,19.3
6,2,19.0000,3.00,25.2
6,1,19.0000,2.61,21.9
6,3,19.0000,2.49,20.9
6,4,19.0000,2.30,19.3
6,3,20.0000,2.23,18.7
6,2,20.0000,4.12,34.6
6,4,20.0000,2.30,19.3
6,1,20.0000,4.12,34.6
6,2,21.0000,2.45,20.6
6,1,21.0000,2.77,23.3
6,4,21.0000,2.06,17.2
6,3,21.0000,3.17,26.6
6,2,22.0000,4.12,34.6
6,1,22.0000,2.67,22.4
6,4,22.0000,2.29,19.3
6,3,22.0000,2.36,19.8
6,1,23.0000,2.42,20.3
6,4,23.0000,2.43,20.4
6,3,23.0000,2.42,20.3
6,2,23.0000,4.12,34.6
6,1,24.0000,2.23,18.7
6,2,24.0000,2.75,23.1
6,4,24.0000,2.04,17.1
6,3,24.0000,2.36,19.8
6,1,25.0000,2.74,22.9
6,4,25.0000,2.61,21.9
6,2,25.0000,4.12,34.6
6,3,25.0000,2.55,21.4
6,2,26.0000,2.75,23.1
6,1,26.0000,2.30,19.3
6,4,26.0000,2.11,17.7
6,3,26.0000,2.36,19.8
6,1,27.0000,2.73,22.9
6,4,27.0000,2.49,20.9
6,2,27.0000,4.00,33.6
6,3,27.0000,2.55,21.4
6,1,28.0000,2.30,19.3
6,4,28.0000,2.24,18.8
6,3,28.0000,2.36,19.8
6,2,28.5435,2.20,12.0
6,1,29.0000,2.73,22.9
6,4,29.0000,2.67,22.4
6,3,29.0000,2.74,23.0
6,1,30.0000,4.12,34.6
6,4,30.0000,4.12,34.6
6,3,30.0000,4.12,34.6
6,4,31.0000,2.75,23.1
6,3,31.0000,2.75,23.1
6,1,31.0000,4.12,34.6
6,4,32.0000,4.00,33.6
6,3,32.0000,4.12,34.6
6,1,32.0000,4.00,33.6
6,1,33.0000,2.75,23.1
6,4,33.0000,4.12,34.6
6,3,33.0000,4.12,34.6
6,3,34.0000,2.75,23.1
6,4,34.0000,2.75,23.1
6,1,34.0000,4.12,34.6
6,3,35.0000,4.00,33.6
6,4,35.0000,4.12,34.6
6,1,35.0000,4.12,34.6
6,4,36.0000,2.75,23.1
6,3,36.0000,4.12,34.6
6,1,36.4478,1.20,6.93
6,3,36.9624,0.880,7.67
6,4,37.1879,4.05,28.6
7,1,1.0000,4.50,37.7
7,3,1.0000,4.38,36.7
7,2,1.0000,4.38,36.7
7,4,1.0000,4.63,38.8
7,1,2.0000,3.38,28.3
7,3,2.0000,3.38,28.3
7,2,2.0000,3.38,28.3
7,4,2.0000,3.50,29.4
7,1,3.0000,2.75,23.1
7,3,3.0000,2.75,23.1
7,2,3.0000,2.74,23.0
7,4,3.0000,2.72,22.8
7,1,4.0000,2.41,20.2
7,3,4.0000,2.41,20.2
7,2,4.0000,2.49,20.9
7,4,4.0000,2.55,21.4
7,1,5.0000,2.73,22.9
7,3,5.0000,2.61,21.9
7,2,5.0000,2.54,21.3
7,4,5.0000,2.10,17.6
7,2,6.0000,2.49,20.9
7,3,6.0000,2.43,20.4
7,1,6.0000,4.24,35.6
7,4,6.0000,3.36,28.2
7,2,7.0000,2.17,18.2
7,3,7.0000,2.42,20.3
7,1,7.0000,4.12,34.6
7,4,7.0000,2.49,20.9
7,2,8.0000,2.36,19.8
7,3,8.0000,2.36,19.8
7,1,8.0000,4.12,34.6
7,4,8.0000,2.24,18.8
7,1,9.0000,2.75,23.1
7,2,9.0000,2.30,19.3
7,3,9.0000,2.36,19.8
7,4,9.0000,2.17,18.2
7,1,10.0000,4.12,34.6
7,2,10.0000,2.36,19.8
7,3,10.0000,2.30,19.3
7,4,10.0000,2.30,19.3
7,4,11.0000,1.24,10.4
7,1,11.0000,4.00,33.6
7,2,11.0000,2.17,18.2
7,3,11.0000,2.42,20.3
7,4,12.0000,2.24,18.8
7,1,12.0000,4.12,34.6
7,2,12.0000,2.42,20.3
7,3,12.0000,2.11,17.7
7,4,13.0000,2.30,19.3
7,2,13.0000,2.30,19.3
7,1,13.0000,4.12,34.6
7,3,13.0000,2.30,19.3
7,4,14.0000,2.42,20.3
7,2,14.0000,2.36,19.8
7,1,14.0000,4.12,34.6
7,3,14.0000,2.11,17.7
7,4,15.0000,2.11,17.7
7,2,15.0000,2.17,18.2
7,1,15.0000,4.12,34.6
7,3,15.0000,2.36,19.8
7,4,16.0000,2.11,17.7
7,2,16.0000,2.05,17.2
7,1,16.0000,4.00,33.6
7,3,16.0000,2.42,20.3
7,4,17.0000,2.42,20.3
7,2,17.0000,2.42,20.3
7,1,17.0000,4.12,34.6
7,3,17.0000,2.30,19.3
7,4,18.0000,2.42,20.3
7,2,18.0000,2.42,20.3
7,1,18.0000,2.72,22.8
7,3,18.0000,2.36,19.8
7,4,19.0000,2.37,19.9
7,3,19.0000,2.05,17.2
7,2,19.0000,2.31,19.3
7,1,19.0000,5.30,44.5
7,4,20.0000,2.23,18.7
7,2,20.0000,2.17,18.2
7,3,20.0000,2.29,19.2
7,1,20.0000,4.12,34.6
7,1,21.0000,4.00,33.6
7,4,21.0000,2.05,17.2
7,3,21.0000,2.05,17.2
7,2,21.0000,2.18,18.3
7,4,22.0000,2.05,17.2
7,2,22.0000,1.93,16.2
7,3,22.0000,2.05,17.2
7,1,22.0000,5.50,46.1
7,4,23.0000,1.86,15.6
7,2,23.0000,1.99,16.7
7,3,23.0000,1.99,16.7
7,1,23.0000,5.50,46.1
7,4,24.0000,2.11,17.7
7,1,24.0000,4.12,34.6
7,3,24.0000,2.05,17.2
7,2,24.0000,2.11,17.7
7,4,25.0000,1.99,16.7
7,2,25.0000,1.80,15.1
7,3,25.0000,1.99,16.7
7,1,25.6288,4.96,25.6
7,4,26.0000,1.99,16.7
7,3,26.0000,3.24,27.2
7,2,26.0000,3.42,28.7
7,3,27.0000,2.75,23.1
7,4,27.0000,4.12,34.6
7,2,27.0000,2.75,23.1
7,3,28.0000,4.12,34.6
7,4,28.0000,4.12,34.6
7,2,28.0000,4.12,34.6
7,4,29.0000,2.62,22.0
7,2,29.0000,2.75,23.1
7,3,29.0000,4.12,34.6
7,3,30.0000,2.75,23.1
7,4,30.0000,4.12,34.6
7,2,30.0000,4.12,34.6
7,3,31.0000,4.12,34.6
7,4,31.0000,4.12,34.6
7,2,31.0000,4.12,34.6
7,3,32.0000,2.62,22.0
7,4,32.0000,2.75,23.1
7,2,32.0000,2.62,22.0
7,3,33.0000,4.12,34.6
7,4,33.0000,4.12,34.6
7,2,33.0000,4.12,34.6
7,2,34.0000,2.75,23.1
7,3,34.0000,4.12,34.6
7,4,34.0000,4.12,34.6
7,3,35.0000,2.75,23.1
7,4,35.0000,2.62,22.0
7,2,35.0000,4.12,34.6
7,2,36.0000,4.12,34.6
7,3,36.0000,4.12,34.6
7,4,36.0000,4.12,34.6
7,3,37.1963,0.872,6.12
7,2,37.1963,0.935,6.55
7,4,37.1962,1.14,7.99
8,4,1.0000,4.50,37.7
8,1,1.0000,4.00,33.6
8,3,1.0000,2.75,23.1
8,2,1.0000,4.75,39.8
8,1,2.0000,3.25,27.3
8,4,2.0000,3.62,30.4
8,3,2.0000,2.12,17.8
8,2,2.0000,3.62,30.4
8,3,3.0000,1.62,13.6
8,2,3.0000,2.75,23.1
8,1,3.0000,4.00,33.6
8,4,3.0000,4.12,34.6
8,2,4.0000,2.53,21.3
8,1,4.0000,2.47,20.7
8,4,4.0000,2.65,22.3
8,3,4.0000,2.81,23.6
8,4,5.0000,2.75,23.1
8,2,5.0000,3.73,31.3
8,1,5.0000,3.17,26.6
8,3,5.0000,1.73,14.5
8,2,6.0000,3.38,28.3
8,4,6.0000,3.79,31.8
8,1,6.0000,3.38,28.3
8,3,6.0000,2.18,18.3
8,2,7.0000,4.12,34.6
8,4,7.0000,2.59,21.8
8,1,7.0000,2.16,18.1
8,3,7.0000,1.93,16.2
8,3,8.0000,1.12,9.39
8,2,8.0000,2.62,22.0
8,4,8.0000,2.42,20.3
8,1,8.0000,2.24,18.8
8,3,9.0000,2.17,18.2
8,2,9.0000,4.12,34.6
8,4,9.0000,2.61,21.9
8,1,9.0000,2.42,20.3
8,3,10.0000,2.05,17.2
8,2,10.0000,4.12,34.6
8,4,10.0000,2.61,21.9
8,1,10.0000,2.49,20.9
8,3,11.0000,2.30,19.3
8,2,11.0000,4.12,34.6
8,4,11.0000,2.23,18.7
8,1,11.0000,2.42,20.3
8,3,12.0000,2.42,20.3
8,2,12.0000,4.12,34.6
8,4,12.0000,2.43,20.3
8,1,12.0000,2.24,18.8
8,3,13.0000,1.99,16.7
8,2,13.0000,4.12,34.6
8,4,13.0000,2.61,21.9
8,1,13.0000,2.18,18.3
8,3,14.0000,2.18,18.3
8,2,14.0000,4.00,33.6
8,4,14.0000,2.55,21.4
8,1,14.0000,2.49,20.9
8,2,15.0000,2.75,23.1
8,3,15.0000,2.36,19.8
8,4,15.0000,2.18,18.3
8,1,15.0000,2.49,20.9
8,3,16.0000,2.17,18.2
8,4,16.0000,2.17,18.2
8,1,16.0000,2.05,17.2
8,2,16.0000,5.50,46.1
8,3,17.0000,2.30,19.3
8,2,17.0000,2.75,23.1
8,4,17.0000,2.56,21.5
8,1,17.0000,2.67,22.4
8,3,18.0000,2.11,17.7
8,4,18.0000,2.23,18.7
8,2,18.0000,4.12,34.6
8,1,18.0000,1.55,13.0
8,4,19.0000,3.67,30.8
8,2,19.0000,2.75,23.1
8,1,19.0000,2.75,23.1
8,3,19.0000,2.86,24.0
8,1,20.0000,2.35,19.7
8,2,20.0000,4.00,33.6
8,4,20.0000,4.12,34.6
8,3,20.0000,1.37,11.5
8,2,21.0000,2.75,23.1
8,1,21.0000,1.92,16.1
8,3,21.0000,1.12,9.37
8,4,21.0000,4.12,34.6
8,4,22.0000,2.49,20.9
8,2,22.0000,2.58,21.7
8,1,22.0000,1.99,16.7
8,3,22.0000,1.24,10.4
8,4,23.0000,4.12,34.6
8,1,23.0000,2.61,21.9
8,2,23.0000,4.88,40.9
8,3,23.0000,1.55,13.0
8,4,24.0000,4.12,34.6
8,2,24.0000,2.75,23.1
8,1,24.0000,2.17,18.2
8,3,24.0000,1.43,12.0
8,4,25.0000,4.00,33.6
8,1,25.0000,2.17,18.2
8,2,25.0000,4.00,33.6
8,3,25.0000,1.37,11.5
8,4,26.0000,4.12,34.6
8,1,26.0000,2.30,19.3
8,2,26.0000,2.75,23.1
8,3,26.0000,0.992,8.32
8,2,27.0000,2.75,23.1
8,1,27.0000,2.42,20.3
8,4,27.0000,4.12,34.6
8,3,27.0000,1.37,11.5
8,4,28.0000,4.12,34.6
8,1,28.0000,2.11,17.7
8,3,28.0000,1.24,10.4
8,2,28.7512,3.53,16.9
8,4,29.0000,4.12,34.6
8,1,29.0000,2.05,17.2
8,3,29.0000,1.43,12.0
8,4,30.4410,6.20,36.1
8,3,30.0000,1.74,14.6
8,1,30.0000,4.12,34.6
8,1,31.0000,4.03,33.8
8,3,31.0000,2.31,19.3
8,1,32.0000,6.75,56.6
8,3,32.0000,4.12,34.6
8,3,33.0000,4.12,34.6
8,1,33.0000,6.88,57.7
8,1,34.0000,5.50,46.1
8,3,34.0000,5.50,46.1
8,1,34.4498,0.210,3.92
8,3,35.0000,6.75,56.6
8,3,36.0000,11.0,92.3
8,3,37.2663,10.2,67.3
