ID,Interval,Num_Fluxos,Bandwidth_Total,Fluxos_Detalhes
3,1.0000-2.0000,4,12.07,Fluxo 1: 3.010 Mbits/s; Fluxo 2: 3.020 Mbits/s; Fluxo 3: 3.020 Mbits/s; Fluxo 4: 3.020 Mbits/s
3,2.0000-3.0000,4,31.32,Fluxo 1: 7.830 Mbits/s; Fluxo 2: 7.830 Mbits/s; Fluxo 3: 7.830 Mbits/s; Fluxo 4: 7.830 Mbits/s
3,3.0000-4.0000,4,54.2,Fluxo 1: 10.400 Mbits/s; Fluxo 2: 23.000 Mbits/s; Fluxo 3: 10.400 Mbits/s; Fluxo 4: 10.400 Mbits/s
3,4.0000-5.0000,4,35.9,Fluxo 1: 8.860 Mbits/s; Fluxo 2: 9.320 Mbits/s; Fluxo 3: 8.860 Mbits/s; Fluxo 4: 8.860 Mbits/s
3,5.0000-6.0000,4,40.15,Fluxo 1: 9.380 Mbits/s; Fluxo 2: 14.100 Mbits/s; Fluxo 3: 9.380 Mbits/s; Fluxo 4: 7.290 Mbits/s
3,6.0000-7.0000,4,29.75,Fluxo 1: 5.730 Mbits/s; Fluxo 2: 11.500 Mbits/s; Fluxo 3: 5.210 Mbits/s; Fluxo 4: 7.310 Mbits/s
3,7.0000-8.0000,4,46.0,Fluxo 1: 11.000 Mbits/s; Fluxo 2: 12.000 Mbits/s; Fluxo 3: 11.500 Mbits/s; Fluxo 4: 11.500 Mbits/s
3,8.0000-9.0000,4,45.29,Fluxo 1: 12.000 Mbits/s; Fluxo 2: 17.700 Mbits/s; Fluxo 3: 8.840 Mbits/s; Fluxo 4: 6.750 Mbits/s
3,9.0000-10.0000,4,44.28,Fluxo 1: 6.780 Mbits/s; Fluxo 2: 14.600 Mbits/s; Fluxo 3: 10.400 Mbits/s; Fluxo 4: 12.500 Mbits/s
3,10.0000-11.0000,4,50.1,Fluxo 1: 12.000 Mbits/s; Fluxo 2: 15.100 Mbits/s; Fluxo 3: 11.500 Mbits/s; Fluxo 4: 11.500 Mbits/s
3,11.0000-12.0000,4,47.42,Fluxo 1: 10.400 Mbits/s; Fluxo 2: 23.000 Mbits/s; Fluxo 3: 7.270 Mbits/s; Fluxo 4: 6.750 Mbits/s
3,12.0000-13.0000,4,54.85,Fluxo 1: 8.350 Mbits/s; Fluxo 2: 24.000 Mbits/s; Fluxo 3: 11.000 Mbits/s; Fluxo 4: 11.500 Mbits/s
3,13.0000-14.0000,4,71.0,Fluxo 1: 14.100 Mbits/s; Fluxo 2: 25.500 Mbits/s; Fluxo 3: 15.700 Mbits/s; Fluxo 4: 15.700 Mbits/s
3,14.0000-15.0000,4,47.42,Fluxo 1: 12.500 Mbits/s; Fluxo 2: 16.700 Mbits/s; Fluxo 3: 9.360 Mbits/s; Fluxo 4: 8.860 Mbits/s
3,15.0000-16.0000,4,97.19999999999999,Fluxo 1: 28.200 Mbits/s; Fluxo 2: 28.200 Mbits/s; Fluxo 3: 19.900 Mbits/s; Fluxo 4: 20.900 Mbits/s
3,16.0000-17.0000,4,80.0,Fluxo 1: 16.100 Mbits/s; Fluxo 2: 22.800 Mbits/s; Fluxo 3: 16.100 Mbits/s; Fluxo 4: 25.000 Mbits/s
3,17.0000-18.0000,4,94.3,Fluxo 1: 25.500 Mbits/s; Fluxo 2: 27.500 Mbits/s; Fluxo 3: 26.700 Mbits/s; Fluxo 4: 14.600 Mbits/s
3,18.0000-19.0000,4,68.2,Fluxo 1: 16.500 Mbits/s; Fluxo 2: 17.000 Mbits/s; Fluxo 3: 16.400 Mbits/s; Fluxo 4: 18.300 Mbits/s
3,19.0000-20.0000,4,49.58,Fluxo 1: 14.100 Mbits/s; Fluxo 2: 16.100 Mbits/s; Fluxo 3: 11.600 Mbits/s; Fluxo 4: 7.780 Mbits/s
3,20.0000-21.0000,4,132.0,Fluxo 1: 33.700 Mbits/s; Fluxo 2: 28.500 Mbits/s; Fluxo 3: 35.200 Mbits/s; Fluxo 4: 34.600 Mbits/s
3,21.0000-22.0000,4,63.34,Fluxo 1: 22.000 Mbits/s; Fluxo 2: 11.800 Mbits/s; Fluxo 3: 19.900 Mbits/s; Fluxo 4: 9.640 Mbits/s
3,22.0000-23.0000,4,92.9,Fluxo 1: 22.000 Mbits/s; Fluxo 2: 18.900 Mbits/s; Fluxo 3: 31.700 Mbits/s; Fluxo 4: 20.300 Mbits/s
3,23.0000-24.0000,4,98.3,Fluxo 1: 32.500 Mbits/s; Fluxo 2: 32.300 Mbits/s; Fluxo 3: 22.000 Mbits/s; Fluxo 4: 11.500 Mbits/s
3,24.0000-25.0000,4,97.6,Fluxo 1: 31.500 Mbits/s; Fluxo 2: 12.000 Mbits/s; Fluxo 3: 31.100 Mbits/s; Fluxo 4: 23.000 Mbits/s
3,25.0000-26.0000,4,88.7,Fluxo 1: 31.500 Mbits/s; Fluxo 2: 15.100 Mbits/s; Fluxo 3: 29.600 Mbits/s; Fluxo 4: 12.500 Mbits/s
3,26.0000-27.0000,4,85.9,Fluxo 1: 30.400 Mbits/s; Fluxo 2: 25.100 Mbits/s; Fluxo 3: 18.500 Mbits/s; Fluxo 4: 11.900 Mbits/s
3,27.0000-28.0000,4,85.1,Fluxo 1: 21.000 Mbits/s; Fluxo 2: 13.600 Mbits/s; Fluxo 3: 27.000 Mbits/s; Fluxo 4: 23.500 Mbits/s
3,28.0000-29.0000,4,90.7,Fluxo 1: 31.500 Mbits/s; Fluxo 2: 17.100 Mbits/s; Fluxo 3: 30.100 Mbits/s; Fluxo 4: 12.000 Mbits/s
3,29.0000-30.0000,4,96.1,Fluxo 1: 30.400 Mbits/s; Fluxo 2: 26.100 Mbits/s; Fluxo 3: 27.200 Mbits/s; Fluxo 4: 12.400 Mbits/s
3,30.0000-31.0000,4,88.4,Fluxo 1: 22.000 Mbits/s; Fluxo 2: 14.100 Mbits/s; Fluxo 3: 28.800 Mbits/s; Fluxo 4: 23.500 Mbits/s
3,31.0000-32.0000,4,89.6,Fluxo 1: 30.400 Mbits/s; Fluxo 2: 28.700 Mbits/s; Fluxo 3: 18.500 Mbits/s; Fluxo 4: 12.000 Mbits/s
3,32.0000-33.0000,4,86.5,Fluxo 1: 31.500 Mbits/s; Fluxo 2: 14.600 Mbits/s; Fluxo 3: 27.400 Mbits/s; Fluxo 4: 13.000 Mbits/s
3,33.0000-34.0000,4,101.3,Fluxo 1: 32.500 Mbits/s; Fluxo 2: 17.100 Mbits/s; Fluxo 3: 28.200 Mbits/s; Fluxo 4: 23.500 Mbits/s
3,34.0000-35.0000,4,88.9,Fluxo 1: 31.500 Mbits/s; Fluxo 2: 26.100 Mbits/s; Fluxo 3: 19.300 Mbits/s; Fluxo 4: 12.000 Mbits/s
3,35.0000-36.0000,4,76.4,Fluxo 1: 21.000 Mbits/s; Fluxo 2: 14.600 Mbits/s; Fluxo 3: 26.800 Mbits/s; Fluxo 4: 14.000 Mbits/s
3,36.0000-37.0000,4,107.6,Fluxo 1: 31.500 Mbits/s; Fluxo 2: 18.700 Mbits/s; Fluxo 3: 32.300 Mbits/s; Fluxo 4: 25.100 Mbits/s
3,37.0000-38.0000,4,85.0,Fluxo 1: 31.500 Mbits/s; Fluxo 2: 26.700 Mbits/s; Fluxo 3: 13.800 Mbits/s; Fluxo 4: 13.000 Mbits/s
3,38.0000-39.0000,4,81.8,Fluxo 1: 21.000 Mbits/s; Fluxo 2: 15.100 Mbits/s; Fluxo 3: 26.500 Mbits/s; Fluxo 4: 19.200 Mbits/s
3,39.0000-40.0000,4,103.5,Fluxo 1: 31.500 Mbits/s; Fluxo 2: 21.400 Mbits/s; Fluxo 3: 29.200 Mbits/s; Fluxo 4: 21.400 Mbits/s
3,40.0000-41.0000,4,68.8,Fluxo 1: 30.400 Mbits/s; Fluxo 2: 17.400 Mbits/s; Fluxo 3: 10.100 Mbits/s; Fluxo 4: 10.900 Mbits/s
3,41.0000-41.9655,1,4.47,Fluxo 1: 4.470 Mbits/s
3,41.0000-42.0000,3,66.71,Fluxo 2: 31.400 Mbits/s; Fluxo 3: 33.800 Mbits/s; Fluxo 4: 1.510 Mbits/s
3,42.0000-43.0000,3,72.2,Fluxo 2: 27.400 Mbits/s; Fluxo 3: 14.000 Mbits/s; Fluxo 4: 30.800 Mbits/s
3,43.0000-44.0000,3,44.7,Fluxo 2: 17.100 Mbits/s; Fluxo 3: 19.300 Mbits/s; Fluxo 4: 8.300 Mbits/s
3,44.0000-45.3401,1,13.6,Fluxo 2: 13.600 Mbits/s
3,44.0000-45.0000,2,21.4,Fluxo 3: 9.900 Mbits/s; Fluxo 4: 11.500 Mbits/s
3,45.0000-46.8039,1,3.71,Fluxo 3: 3.710 Mbits/s
3,45.0000-46.0000,1,14.6,Fluxo 4: 14.600 Mbits/s
3,46.0000-47.0000,1,11.5,Fluxo 4: 11.500 Mbits/s
3,47.0000-48.0000,1,12.0,Fluxo 4: 12.000 Mbits/s
3,48.0000-49.0000,1,15.6,Fluxo 4: 15.600 Mbits/s
3,49.0000-50.0000,1,12.5,Fluxo 4: 12.500 Mbits/s
3,50.0000-51.0000,1,11.0,Fluxo 4: 11.000 Mbits/s
3,51.0000-52.0000,1,14.6,Fluxo 4: 14.600 Mbits/s
3,52.0000-53.0000,1,14.6,Fluxo 4: 14.600 Mbits/s
3,53.0000-54.0000,1,9.91,Fluxo 4: 9.910 Mbits/s
3,54.0000-55.0000,1,16.2,Fluxo 4: 16.200 Mbits/s
3,55.0000-56.0000,1,16.7,Fluxo 4: 16.700 Mbits/s
3,56.0000-57.0000,1,10.4,Fluxo 4: 10.400 Mbits/s
3,57.0000-58.0000,1,18.3,Fluxo 4: 18.300 Mbits/s
3,58.0000-59.0000,1,22.0,Fluxo 4: 22.000 Mbits/s
3,59.0000-60.8354,1,5.86,Fluxo 4: 5.860 Mbits/s
4,0.0000-1.0000,4,3.39453125,Fluxo 1: 0.849 Mbits/s; Fluxo 2: 0.849 Mbits/s; Fluxo 3: 0.849 Mbits/s; Fluxo 4: 0.849 Mbits/s
4,1.0000-2.0000,4,12.08,Fluxo 1: 3.020 Mbits/s; Fluxo 2: 3.020 Mbits/s; Fluxo 3: 3.020 Mbits/s; Fluxo 4: 3.020 Mbits/s
4,2.0000-3.0000,4,31.32,Fluxo 1: 7.830 Mbits/s; Fluxo 2: 7.830 Mbits/s; Fluxo 3: 7.830 Mbits/s; Fluxo 4: 7.830 Mbits/s
4,3.0000-4.0000,4,54.2,Fluxo 1: 10.400 Mbits/s; Fluxo 2: 10.400 Mbits/s; Fluxo 3: 23.000 Mbits/s; Fluxo 4: 10.400 Mbits/s
4,4.0000-5.0000,4,46.879999999999995,Fluxo 1: 8.860 Mbits/s; Fluxo 2: 8.860 Mbits/s; Fluxo 3: 20.300 Mbits/s; Fluxo 4: 8.860 Mbits/s
4,5.0000-6.0000,4,30.17,Fluxo 1: 5.190 Mbits/s; Fluxo 2: 5.190 Mbits/s; Fluxo 3: 14.600 Mbits/s; Fluxo 4: 5.190 Mbits/s
4,6.0000-7.0000,4,55.93,Fluxo 1: 9.410 Mbits/s; Fluxo 2: 9.410 Mbits/s; Fluxo 3: 27.700 Mbits/s; Fluxo 4: 9.410 Mbits/s
4,7.0000-8.0000,4,62.2,Fluxo 1: 11.500 Mbits/s; Fluxo 2: 11.500 Mbits/s; Fluxo 3: 27.700 Mbits/s; Fluxo 4: 11.500 Mbits/s
4,8.0000-9.0000,4,37.39,Fluxo 1: 5.700 Mbits/s; Fluxo 2: 6.760 Mbits/s; Fluxo 3: 18.700 Mbits/s; Fluxo 4: 6.230 Mbits/s
4,9.0000-10.0000,4,80.2,Fluxo 1: 13.600 Mbits/s; Fluxo 2: 12.500 Mbits/s; Fluxo 3: 41.000 Mbits/s; Fluxo 4: 13.100 Mbits/s
4,10.0000-11.0000,4,63.5,Fluxo 1: 10.400 Mbits/s; Fluxo 2: 11.500 Mbits/s; Fluxo 3: 31.200 Mbits/s; Fluxo 4: 10.400 Mbits/s
4,11.0000-12.0000,4,42.31,Fluxo 1: 7.290 Mbits/s; Fluxo 2: 6.260 Mbits/s; Fluxo 3: 22.000 Mbits/s; Fluxo 4: 6.760 Mbits/s
4,12.0000-13.0000,4,77.9,Fluxo 1: 12.000 Mbits/s; Fluxo 2: 12.500 Mbits/s; Fluxo 3: 40.900 Mbits/s; Fluxo 4: 12.500 Mbits/s
4,13.0000-14.0000,4,61.7,Fluxo 1: 12.000 Mbits/s; Fluxo 2: 8.310 Mbits/s; Fluxo 3: 31.500 Mbits/s; Fluxo 4: 9.890 Mbits/s
4,14.0000-15.0000,4,73.7,Fluxo 1: 12.500 Mbits/s; Fluxo 2: 16.200 Mbits/s; Fluxo 3: 30.400 Mbits/s; Fluxo 4: 14.600 Mbits/s
4,15.0000-16.0000,4,94.5,Fluxo 1: 19.300 Mbits/s; Fluxo 2: 14.000 Mbits/s; Fluxo 3: 41.900 Mbits/s; Fluxo 4: 19.300 Mbits/s
4,16.0000-17.0000,4,83.7,Fluxo 1: 25.600 Mbits/s; Fluxo 2: 21.900 Mbits/s; Fluxo 3: 21.600 Mbits/s; Fluxo 4: 14.600 Mbits/s
4,17.0000-18.0000,4,103.6,Fluxo 1: 17.700 Mbits/s; Fluxo 2: 24.600 Mbits/s; Fluxo 3: 32.600 Mbits/s; Fluxo 4: 28.700 Mbits/s
4,18.0000-19.0000,4,64.46,Fluxo 1: 16.400 Mbits/s; Fluxo 2: 8.160 Mbits/s; Fluxo 3: 25.700 Mbits/s; Fluxo 4: 14.200 Mbits/s
4,19.0000-20.0000,4,94.6,Fluxo 1: 14.800 Mbits/s; Fluxo 2: 19.700 Mbits/s; Fluxo 3: 28.400 Mbits/s; Fluxo 4: 31.700 Mbits/s
4,20.0000-21.0000,4,88.3,Fluxo 1: 30.100 Mbits/s; Fluxo 2: 20.500 Mbits/s; Fluxo 3: 21.900 Mbits/s; Fluxo 4: 15.800 Mbits/s
4,21.0000-22.0000,4,85.5,Fluxo 1: 28.700 Mbits/s; Fluxo 2: 20.900 Mbits/s; Fluxo 3: 19.300 Mbits/s; Fluxo 4: 16.600 Mbits/s
4,22.0000-23.0000,4,85.0,Fluxo 1: 17.100 Mbits/s; Fluxo 2: 11.400 Mbits/s; Fluxo 3: 40.900 Mbits/s; Fluxo 4: 15.600 Mbits/s
4,23.0000-24.0000,4,95.8,Fluxo 1: 36.800 Mbits/s; Fluxo 2: 20.400 Mbits/s; Fluxo 3: 20.400 Mbits/s; Fluxo 4: 18.200 Mbits/s
4,24.0000-25.0000,4,89.30000000000001,Fluxo 1: 22.100 Mbits/s; Fluxo 2: 13.000 Mbits/s; Fluxo 3: 38.100 Mbits/s; Fluxo 4: 16.100 Mbits/s
4,25.0000-26.0000,4,87.7,Fluxo 1: 29.600 Mbits/s; Fluxo 2: 18.300 Mbits/s; Fluxo 3: 21.000 Mbits/s; Fluxo 4: 18.800 Mbits/s
4,26.0000-27.0000,4,91.4,Fluxo 1: 19.600 Mbits/s; Fluxo 2: 14.000 Mbits/s; Fluxo 3: 41.100 Mbits/s; Fluxo 4: 16.700 Mbits/s
4,27.0000-28.0000,4,94.9,Fluxo 1: 37.600 Mbits/s; Fluxo 2: 20.400 Mbits/s; Fluxo 3: 19.200 Mbits/s; Fluxo 4: 17.700 Mbits/s
4,28.0000-29.0000,4,82.1,Fluxo 1: 19.900 Mbits/s; Fluxo 2: 14.100 Mbits/s; Fluxo 3: 30.300 Mbits/s; Fluxo 4: 17.800 Mbits/s
4,29.0000-30.0000,4,87.8,Fluxo 1: 28.500 Mbits/s; Fluxo 2: 16.700 Mbits/s; Fluxo 3: 30.200 Mbits/s; Fluxo 4: 12.400 Mbits/s
4,30.0000-31.0000,4,94.5,Fluxo 1: 30.300 Mbits/s; Fluxo 2: 16.200 Mbits/s; Fluxo 3: 29.700 Mbits/s; Fluxo 4: 18.300 Mbits/s
4,31.0000-32.0000,4,95.6,Fluxo 1: 28.000 Mbits/s; Fluxo 2: 18.200 Mbits/s; Fluxo 3: 31.600 Mbits/s; Fluxo 4: 17.800 Mbits/s
4,32.0000-33.0000,3,59.2,Fluxo 1: 31.100 Mbits/s; Fluxo 2: 15.100 Mbits/s; Fluxo 4: 13.000 Mbits/s
4,32.0000-33.0695,1,4.17,Fluxo 3: 4.170 Mbits/s
4,33.0000-34.0000,3,73.2,Fluxo 1: 32.500 Mbits/s; Fluxo 2: 17.700 Mbits/s; Fluxo 4: 23.000 Mbits/s
4,34.0000-35.0000,3,72.1,Fluxo 1: 32.500 Mbits/s; Fluxo 2: 19.800 Mbits/s; Fluxo 4: 19.800 Mbits/s
4,35.0000-36.0000,3,70.5,Fluxo 1: 33.600 Mbits/s; Fluxo 2: 18.700 Mbits/s; Fluxo 4: 18.200 Mbits/s
4,36.0000-37.0000,3,78.4,Fluxo 1: 32.500 Mbits/s; Fluxo 2: 25.000 Mbits/s; Fluxo 4: 20.900 Mbits/s
4,37.0000-38.0000,3,95.6,Fluxo 1: 43.000 Mbits/s; Fluxo 2: 20.900 Mbits/s; Fluxo 4: 31.700 Mbits/s
4,38.0000-39.0000,3,72.3,Fluxo 1: 21.000 Mbits/s; Fluxo 2: 28.200 Mbits/s; Fluxo 4: 23.100 Mbits/s
4,39.0000-40.0000,3,81.7,Fluxo 1: 41.900 Mbits/s; Fluxo 2: 18.700 Mbits/s; Fluxo 4: 21.100 Mbits/s
4,40.0000-41.2337,1,14.8,Fluxo 1: 14.800 Mbits/s
4,40.0000-41.0000,2,63.5,Fluxo 2: 29.900 Mbits/s; Fluxo 4: 33.600 Mbits/s
4,41.0000-42.0000,2,64.0,Fluxo 2: 32.500 Mbits/s; Fluxo 4: 31.500 Mbits/s
4,42.0000-43.0000,2,72.3,Fluxo 2: 30.400 Mbits/s; Fluxo 4: 41.900 Mbits/s
4,43.0000-44.0000,2,61.9,Fluxo 2: 31.500 Mbits/s; Fluxo 4: 30.400 Mbits/s
4,44.0000-45.0000,2,67.2,Fluxo 2: 31.500 Mbits/s; Fluxo 4: 35.700 Mbits/s
4,45.0000-46.0000,2,83.9,Fluxo 2: 38.800 Mbits/s; Fluxo 4: 45.100 Mbits/s
4,46.0000-47.0000,1,54.5,Fluxo 2: 54.500 Mbits/s
4,46.0000-46.9652,1,9.37,Fluxo 4: 9.370 Mbits/s
4,47.0000-47.9645,1,2.23,Fluxo 2: 2.230 Mbits/s
5,0.0000-1.0000,4,3.39453125,Fluxo 1: 0.849 Mbits/s; Fluxo 2: 0.849 Mbits/s; Fluxo 3: 0.849 Mbits/s; Fluxo 4: 0.849 Mbits/s
5,1.0000-2.0000,4,13.120000000000001,Fluxo 1: 4.070 Mbits/s; Fluxo 2: 3.020 Mbits/s; Fluxo 3: 3.020 Mbits/s; Fluxo 4: 3.010 Mbits/s
5,2.0000-3.0000,4,30.27,Fluxo 1: 6.780 Mbits/s; Fluxo 2: 7.830 Mbits/s; Fluxo 3: 7.830 Mbits/s; Fluxo 4: 7.830 Mbits/s
5,3.0000-4.0000,4,41.6,Fluxo 1: 10.400 Mbits/s; Fluxo 2: 10.400 Mbits/s; Fluxo 3: 10.400 Mbits/s; Fluxo 4: 10.400 Mbits/s
5,4.0000-5.0000,4,35.44,Fluxo 1: 8.860 Mbits/s; Fluxo 2: 8.860 Mbits/s; Fluxo 3: 8.860 Mbits/s; Fluxo 4: 8.860 Mbits/s
5,5.0000-6.0000,4,37.52,Fluxo 1: 9.380 Mbits/s; Fluxo 2: 9.380 Mbits/s; Fluxo 3: 9.380 Mbits/s; Fluxo 4: 9.380 Mbits/s
5,6.0000-7.0000,4,22.92,Fluxo 1: 5.730 Mbits/s; Fluxo 2: 5.730 Mbits/s; Fluxo 3: 5.730 Mbits/s; Fluxo 4: 5.730 Mbits/s
5,7.0000-8.0000,4,44.0,Fluxo 1: 11.000 Mbits/s; Fluxo 2: 11.000 Mbits/s; Fluxo 3: 11.000 Mbits/s; Fluxo 4: 11.000 Mbits/s
5,8.0000-9.0000,4,44.7,Fluxo 1: 10.900 Mbits/s; Fluxo 2: 10.900 Mbits/s; Fluxo 3: 10.900 Mbits/s; Fluxo 4: 12.000 Mbits/s
5,9.0000-10.0000,4,32.31,Fluxo 1: 8.340 Mbits/s; Fluxo 2: 8.340 Mbits/s; Fluxo 3: 8.340 Mbits/s; Fluxo 4: 7.290 Mbits/s
5,10.0000-11.0000,4,46.0,Fluxo 1: 11.500 Mbits/s; Fluxo 2: 11.500 Mbits/s; Fluxo 3: 11.500 Mbits/s; Fluxo 4: 11.500 Mbits/s
5,11.0000-12.0000,4,41.63,Fluxo 1: 8.840 Mbits/s; Fluxo 2: 9.890 Mbits/s; Fluxo 3: 10.900 Mbits/s; Fluxo 4: 12.000 Mbits/s
5,12.0000-13.0000,4,32.85,Fluxo 1: 9.920 Mbits/s; Fluxo 2: 8.870 Mbits/s; Fluxo 3: 7.820 Mbits/s; Fluxo 4: 6.240 Mbits/s
5,13.0000-14.0000,4,58.9,Fluxo 1: 14.600 Mbits/s; Fluxo 2: 14.600 Mbits/s; Fluxo 3: 14.600 Mbits/s; Fluxo 4: 15.100 Mbits/s
5,14.0000-15.0000,4,52.1,Fluxo 1: 11.500 Mbits/s; Fluxo 2: 11.500 Mbits/s; Fluxo 3: 13.500 Mbits/s; Fluxo 4: 15.600 Mbits/s
5,15.0000-16.0000,4,65.3,Fluxo 1: 18.300 Mbits/s; Fluxo 2: 17.800 Mbits/s; Fluxo 3: 15.100 Mbits/s; Fluxo 4: 14.100 Mbits/s
5,16.0000-17.0000,4,83.5,Fluxo 1: 19.300 Mbits/s; Fluxo 2: 19.300 Mbits/s; Fluxo 3: 22.400 Mbits/s; Fluxo 4: 22.500 Mbits/s
5,17.0000-18.0000,4,94.6,Fluxo 1: 22.500 Mbits/s; Fluxo 2: 23.000 Mbits/s; Fluxo 3: 20.400 Mbits/s; Fluxo 4: 28.700 Mbits/s
5,18.0000-19.0000,4,96.80000000000001,Fluxo 1: 28.600 Mbits/s; Fluxo 2: 21.000 Mbits/s; Fluxo 3: 30.600 Mbits/s; Fluxo 4: 16.600 Mbits/s
5,19.0000-20.0000,4,56.9,Fluxo 1: 13.500 Mbits/s; Fluxo 2: 16.000 Mbits/s; Fluxo 3: 11.500 Mbits/s; Fluxo 4: 15.900 Mbits/s
5,20.0000-21.0000,4,123.3,Fluxo 1: 29.100 Mbits/s; Fluxo 2: 34.900 Mbits/s; Fluxo 3: 29.400 Mbits/s; Fluxo 4: 29.900 Mbits/s
5,21.0000-22.0000,4,60.11,Fluxo 1: 6.010 Mbits/s; Fluxo 2: 24.900 Mbits/s; Fluxo 3: 14.400 Mbits/s; Fluxo 4: 14.800 Mbits/s
5,22.0000-23.0000,4,92.9,Fluxo 1: 17.800 Mbits/s; Fluxo 2: 19.300 Mbits/s; Fluxo 3: 28.200 Mbits/s; Fluxo 4: 27.600 Mbits/s
5,23.0000-24.0000,4,87.7,Fluxo 1: 16.100 Mbits/s; Fluxo 2: 34.600 Mbits/s; Fluxo 3: 19.300 Mbits/s; Fluxo 4: 17.700 Mbits/s
5,24.0000-25.0000,4,84.4,Fluxo 1: 17.700 Mbits/s; Fluxo 2: 29.300 Mbits/s; Fluxo 3: 17.100 Mbits/s; Fluxo 4: 20.300 Mbits/s
5,25.0000-26.0000,4,97.6,Fluxo 1: 18.800 Mbits/s; Fluxo 2: 31.400 Mbits/s; Fluxo 3: 28.100 Mbits/s; Fluxo 4: 19.300 Mbits/s
5,26.0000-27.0000,4,95.8,Fluxo 1: 25.000 Mbits/s; Fluxo 2: 29.000 Mbits/s; Fluxo 3: 20.400 Mbits/s; Fluxo 4: 21.400 Mbits/s
5,27.0000-28.0000,4,91.7,Fluxo 1: 15.100 Mbits/s; Fluxo 2: 31.400 Mbits/s; Fluxo 3: 17.100 Mbits/s; Fluxo 4: 28.100 Mbits/s
5,28.0000-29.0000,4,85.7,Fluxo 1: 19.800 Mbits/s; Fluxo 2: 29.400 Mbits/s; Fluxo 3: 18.200 Mbits/s; Fluxo 4: 18.300 Mbits/s
5,29.0000-30.0000,4,88.9,Fluxo 1: 18.800 Mbits/s; Fluxo 2: 30.900 Mbits/s; Fluxo 3: 21.500 Mbits/s; Fluxo 4: 17.700 Mbits/s
5,30.0000-31.0000,4,86.2,Fluxo 1: 16.100 Mbits/s; Fluxo 2: 20.600 Mbits/s; Fluxo 3: 29.200 Mbits/s; Fluxo 4: 20.300 Mbits/s
5,31.0000-32.0000,4,98.5,Fluxo 1: 20.900 Mbits/s; Fluxo 2: 41.200 Mbits/s; Fluxo 3: 17.100 Mbits/s; Fluxo 4: 19.300 Mbits/s
5,32.0000-33.0000,4,88.3,Fluxo 1: 20.400 Mbits/s; Fluxo 2: 20.500 Mbits/s; Fluxo 3: 18.700 Mbits/s; Fluxo 4: 28.700 Mbits/s
5,33.0000-34.0000,4,108.3,Fluxo 1: 27.600 Mbits/s; Fluxo 2: 41.000 Mbits/s; Fluxo 3: 21.500 Mbits/s; Fluxo 4: 18.200 Mbits/s
5,34.0000-35.0000,4,75.3,Fluxo 1: 17.100 Mbits/s; Fluxo 2: 20.200 Mbits/s; Fluxo 3: 17.700 Mbits/s; Fluxo 4: 20.300 Mbits/s
5,35.0000-36.0000,4,85.5,Fluxo 1: 18.200 Mbits/s; Fluxo 2: 28.700 Mbits/s; Fluxo 3: 18.700 Mbits/s; Fluxo 4: 19.900 Mbits/s
5,36.0000-37.0000,4,94.5,Fluxo 1: 21.500 Mbits/s; Fluxo 2: 30.800 Mbits/s; Fluxo 3: 23.000 Mbits/s; Fluxo 4: 19.200 Mbits/s
5,37.0000-38.0000,4,71.6,Fluxo 1: 15.000 Mbits/s; Fluxo 2: 19.100 Mbits/s; Fluxo 3: 18.200 Mbits/s; Fluxo 4: 19.300 Mbits/s
5,38.0000-39.0000,4,121.0,Fluxo 1: 23.500 Mbits/s; Fluxo 2: 40.000 Mbits/s; Fluxo 3: 30.300 Mbits/s; Fluxo 4: 27.200 Mbits/s
5,39.0000-40.0000,4,84.5,Fluxo 1: 16.100 Mbits/s; Fluxo 2: 31.500 Mbits/s; Fluxo 3: 14.100 Mbits/s; Fluxo 4: 22.800 Mbits/s
5,40.0000-41.0000,3,51.099999999999994,Fluxo 1: 17.200 Mbits/s; Fluxo 3: 20.900 Mbits/s; Fluxo 4: 13.000 Mbits/s
5,40.0000-41.3817,1,14.9,Fluxo 2: 14.900 Mbits/s
5,41.0000-42.0000,3,62.0,Fluxo 1: 19.300 Mbits/s; Fluxo 3: 20.800 Mbits/s; Fluxo 4: 21.900 Mbits/s
5,42.0000-43.0000,3,73.0,Fluxo 1: 31.300 Mbits/s; Fluxo 3: 21.400 Mbits/s; Fluxo 4: 20.300 Mbits/s
5,43.0000-44.0000,3,75.2,Fluxo 1: 21.900 Mbits/s; Fluxo 3: 23.100 Mbits/s; Fluxo 4: 30.200 Mbits/s
5,44.0000-45.0000,3,77.3,Fluxo 1: 21.400 Mbits/s; Fluxo 3: 32.800 Mbits/s; Fluxo 4: 23.100 Mbits/s
5,45.0000-46.0000,3,77.3,Fluxo 1: 22.900 Mbits/s; Fluxo 3: 23.100 Mbits/s; Fluxo 4: 31.300 Mbits/s
5,46.0000-47.0000,3,77.8,Fluxo 1: 33.900 Mbits/s; Fluxo 3: 23.100 Mbits/s; Fluxo 4: 20.800 Mbits/s
5,47.0000-48.0000,1,19.2,Fluxo 1: 19.200 Mbits/s
5,47.0000-48.3138,1,12.7,Fluxo 3: 12.700 Mbits/s
5,47.0000-48.2169,1,11.0,Fluxo 4: 11.000 Mbits/s
5,48.0000-49.0000,1,29.7,Fluxo 1: 29.700 Mbits/s
5,49.0000-50.2435,1,5.13,Fluxo 1: 5.130 Mbits/s
