ID,Interval,Num_Fluxos,Bandwidth_Total,Fluxos_Detalhes
7,33.0000-34.0000,3,92.30000000000001,Fluxo 2: 23.100 Mbits/s; Fluxo 3: 34.600 Mbits/s; Fluxo 4: 34.600 Mbits/s
7,34.0000-35.0000,3,79.7,Fluxo 2: 34.600 Mbits/s; Fluxo 3: 23.100 Mbits/s; Fluxo 4: 22.000 Mbits/s
7,35.0000-36.0000,3,103.80000000000001,Fluxo 2: 34.600 Mbits/s; Fluxo 3: 34.600 Mbits/s; Fluxo 4: 34.600 Mbits/s
7,36.0000-37.1963,2,12.67,Fluxo 2: 6.550 Mbits/s; Fluxo 3: 6.120 Mbits/s
7,36.0000-37.1962,1,7.99,Fluxo 4: 7.990 Mbits/s
8,0.0000-1.0000,4,134.2,Fluxo 1: 33.600 Mbits/s; Fluxo 2: 39.800 Mbits/s; Fluxo 3: 23.100 Mbits/s; Fluxo 4: 37.700 Mbits/s
8,1.0000-2.0000,4,105.9,Fluxo 1: 27.300 Mbits/s; Fluxo 2: 30.400 Mbits/s; Fluxo 3: 17.800 Mbits/s; Fluxo 4: 30.400 Mbits/s
8,2.0000-3.0000,4,104.9,Fluxo 1: 33.600 Mbits/s; Fluxo 2: 23.100 Mbits/s; Fluxo 3: 13.600 Mbits/s; Fluxo 4: 34.600 Mbits/s
8,3.0000-4.0000,4,87.9,Fluxo 1: 20.700 Mbits/s; Fluxo 2: 21.300 Mbits/s; Fluxo 3: 23.600 Mbits/s; Fluxo 4: 22.300 Mbits/s
8,4.0000-5.0000,4,95.5,Fluxo 1: 26.600 Mbits/s; Fluxo 2: 31.300 Mbits/s; Fluxo 3: 14.500 Mbits/s; Fluxo 4: 23.100 Mbits/s
8,5.0000-6.0000,4,106.7,Fluxo 1: 28.300 Mbits/s; Fluxo 2: 28.300 Mbits/s; Fluxo 3: 18.300 Mbits/s; Fluxo 4: 31.800 Mbits/s
8,6.0000-7.0000,4,90.7,Fluxo 1: 18.100 Mbits/s; Fluxo 2: 34.600 Mbits/s; Fluxo 3: 16.200 Mbits/s; Fluxo 4: 21.800 Mbits/s
8,7.0000-8.0000,4,70.49000000000001,Fluxo 1: 18.800 Mbits/s; Fluxo 2: 22.000 Mbits/s; Fluxo 3: 9.390 Mbits/s; Fluxo 4: 20.300 Mbits/s
8,8.0000-9.0000,4,95.0,Fluxo 1: 20.300 Mbits/s; Fluxo 2: 34.600 Mbits/s; Fluxo 3: 18.200 Mbits/s; Fluxo 4: 21.900 Mbits/s
8,9.0000-10.0000,4,94.6,Fluxo 1: 20.900 Mbits/s; Fluxo 2: 34.600 Mbits/s; Fluxo 3: 17.200 Mbits/s; Fluxo 4: 21.900 Mbits/s
8,10.0000-11.0000,4,92.9,Fluxo 1: 20.300 Mbits/s; Fluxo 2: 34.600 Mbits/s; Fluxo 3: 19.300 Mbits/s; Fluxo 4: 18.700 Mbits/s
8,11.0000-12.0000,4,94.0,Fluxo 1: 18.800 Mbits/s; Fluxo 2: 34.600 Mbits/s; Fluxo 3: 20.300 Mbits/s; Fluxo 4: 20.300 Mbits/s
8,12.0000-13.0000,4,91.5,Fluxo 1: 18.300 Mbits/s; Fluxo 2: 34.600 Mbits/s; Fluxo 3: 16.700 Mbits/s; Fluxo 4: 21.900 Mbits/s
8,13.0000-14.0000,4,94.2,Fluxo 1: 20.900 Mbits/s; Fluxo 2: 33.600 Mbits/s; Fluxo 3: 18.300 Mbits/s; Fluxo 4: 21.400 Mbits/s
8,14.0000-15.0000,4,82.1,Fluxo 1: 20.900 Mbits/s; Fluxo 2: 23.100 Mbits/s; Fluxo 3: 19.800 Mbits/s; Fluxo 4: 18.300 Mbits/s
8,15.0000-16.0000,4,99.7,Fluxo 1: 17.200 Mbits/s; Fluxo 2: 46.100 Mbits/s; Fluxo 3: 18.200 Mbits/s; Fluxo 4: 18.200 Mbits/s
8,16.0000-17.0000,4,86.3,Fluxo 1: 22.400 Mbits/s; Fluxo 2: 23.100 Mbits/s; Fluxo 3: 19.300 Mbits/s; Fluxo 4: 21.500 Mbits/s
8,17.0000-18.0000,4,84.0,Fluxo 1: 13.000 Mbits/s; Fluxo 2: 34.600 Mbits/s; Fluxo 3: 17.700 Mbits/s; Fluxo 4: 18.700 Mbits/s
8,18.0000-19.0000,4,101.0,Fluxo 1: 23.100 Mbits/s; Fluxo 2: 23.100 Mbits/s; Fluxo 3: 24.000 Mbits/s; Fluxo 4: 30.800 Mbits/s
8,19.0000-20.0000,4,99.4,Fluxo 1: 19.700 Mbits/s; Fluxo 2: 33.600 Mbits/s; Fluxo 3: 11.500 Mbits/s; Fluxo 4: 34.600 Mbits/s
8,20.0000-21.0000,4,83.17,Fluxo 1: 16.100 Mbits/s; Fluxo 2: 23.100 Mbits/s; Fluxo 3: 9.370 Mbits/s; Fluxo 4: 34.600 Mbits/s
8,21.0000-22.0000,4,69.7,Fluxo 1: 16.700 Mbits/s; Fluxo 2: 21.700 Mbits/s; Fluxo 3: 10.400 Mbits/s; Fluxo 4: 20.900 Mbits/s
8,22.0000-23.0000,4,110.4,Fluxo 1: 21.900 Mbits/s; Fluxo 2: 40.900 Mbits/s; Fluxo 3: 13.000 Mbits/s; Fluxo 4: 34.600 Mbits/s
8,23.0000-24.0000,4,87.9,Fluxo 1: 18.200 Mbits/s; Fluxo 2: 23.100 Mbits/s; Fluxo 3: 12.000 Mbits/s; Fluxo 4: 34.600 Mbits/s
8,24.0000-25.0000,4,96.9,Fluxo 1: 18.200 Mbits/s; Fluxo 2: 33.600 Mbits/s; Fluxo 3: 11.500 Mbits/s; Fluxo 4: 33.600 Mbits/s
8,25.0000-26.0000,4,85.32000000000001,Fluxo 1: 19.300 Mbits/s; Fluxo 2: 23.100 Mbits/s; Fluxo 3: 8.320 Mbits/s; Fluxo 4: 34.600 Mbits/s
8,26.0000-27.0000,4,89.5,Fluxo 1: 20.300 Mbits/s; Fluxo 2: 23.100 Mbits/s; Fluxo 3: 11.500 Mbits/s; Fluxo 4: 34.600 Mbits/s
8,27.0000-28.0000,3,62.7,Fluxo 1: 17.700 Mbits/s; Fluxo 3: 10.400 Mbits/s; Fluxo 4: 34.600 Mbits/s
8,27.0000-28.7512,1,16.9,Fluxo 2: 16.900 Mbits/s
8,28.0000-29.0000,3,63.8,Fluxo 1: 17.200 Mbits/s; Fluxo 3: 12.000 Mbits/s; Fluxo 4: 34.600 Mbits/s
8,29.0000-30.0000,2,49.2,Fluxo 1: 34.600 Mbits/s; Fluxo 3: 14.600 Mbits/s
8,29.0000-30.4410,1,36.1,Fluxo 4: 36.100 Mbits/s
8,30.0000-31.0000,2,53.099999999999994,Fluxo 1: 33.800 Mbits/s; Fluxo 3: 19.300 Mbits/s
8,31.0000-32.0000,2,91.2,Fluxo 1: 56.600 Mbits/s; Fluxo 3: 34.600 Mbits/s
8,32.0000-33.0000,2,92.30000000000001,Fluxo 1: 57.700 Mbits/s; Fluxo 3: 34.600 Mbits/s
8,33.0000-34.0000,2,92.2,Fluxo 1: 46.100 Mbits/s; Fluxo 3: 46.100 Mbits/s
8,34.0000-34.4498,1,3.92,Fluxo 1: 3.920 Mbits/s
8,34.0000-35.0000,1,56.6,Fluxo 3: 56.600 Mbits/s
8,35.0000-36.0000,1,92.3,Fluxo 3: 92.300 Mbits/s
8,36.0000-37.2663,1,67.3,Fluxo 3: 67.300 Mbits/s
